"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2024-06-12 00:00:00",672919,647990,43950,6141,2528388,3825451.5714285714,4361510.571428572
"2024-06-13 00:00:00",783945,640450,38693,0,2530094,3693753.714285714,4192385.285714286
"2024-06-14 00:00:00",366564,726037,3427,2374,3195143,3876981.4285714286,4276858
"2024-06-15 00:00:00",384360,641675,43878,19183,2856459,3814223.8571428573,4231561.857142857
"2024-06-16 00:00:00",371616,644845,57581,5075,3201074,3887133.8571428573,4251156
"2024-06-17 00:00:00",765638,688017,4438,0,2789988,3961921.1428571427,3980004
"2024-06-18 00:00:00",440298,460663,23063,11460,2307061,3986071.5714285714,3947205.5714285714
"2024-06-19 00:00:00",562290,712765,12711,5707,3484977,4111651.714285714,3617674.714285714
"2024-06-20 00:00:00",307106,779227,21955,11067,2109837,4002510.1428571427,3684081
"2024-06-21 00:00:00",509061,389364,47798,18895,2484320,3881923.285714286,3553046.5714285714
"2024-06-22 00:00:00",514289,453276,6722,5486,2110371,3759721.8571428573,3627615.714285714
"2024-06-23 00:00:00",625000,355840,3210,2784,2462698,3641056.1428571427,3893477.5714285714
"2024-06-24 00:00:00",411763,1157997,27377,8226,3070777,3702207.714285714,4029814.4285714286
"2024-06-25 00:00:00",659103,757484,20913,7135,2945341,3866126.714285714,3812292.714285714
"2024-06-26 00:00:00",289575,599978,7157,0,2156287,3619633.5714285714,4000345.4285714286
"2024-06-27 00:00:00",532177,584910,22656,7224,3004278,3751355.285714286,4049192
"2024-06-28 00:00:00",365611,325992,36411,6638,3099738,3806348.1428571427,4027514.1428571427
"2024-06-29 00:00:00",677090,811642,28329,0,2223789,3899306,3942267.1428571427
"2024-06-30 00:00:00",493021,581484,9366,6817,3212570,4021267,3808067
"2024-07-01 00:00:00",750791,695624,12936,5047,1833851,3824425.285714286,3871778.5714285714
"2024-07-02 00:00:00",460657,890656,23796,15999,3067529,3834233.8571428573,4074307.8571428573
"2024-07-03 00:00:00",508096,563658,5850,0,2795147,3951341.5714285714,4063420.8571428573
"2024-07-04 00:00:00",399547,358037,45781,6759,2121006,3777039.714285714,4089545.4285714286
"2024-07-05 00:00:00",388529,680959,15966,11522,2406899,3729823.5714285714,4122246.5714285714
"2024-07-06 00:00:00",594520,394956,31288,14837,3279610,3811875.285714286,4292659.857142857
"2024-07-07 00:00:00",397425,322429,20214,5787,3524340,3807152,4426323.285714285
"2024-07-08 00:00:00",708712,396618,60929,0,2078512,3799512.1428571427,4269720.428571428
"2024-07-09 00:00:00",644007,680892,7272,7846,3953301,3918752.4285714286,4253050
"2024-07-10 00:00:00",316830,288292,29533,5482,2435847,3804928.4285714286,3888131
"2024-07-11 00:00:00",757666,963110,14098,21252,2983250,4063249,3951278.1428571427
"2024-07-12 00:00:00",540365,754815,14618,2346,2988283,4177042,3920341.714285714
"2024-07-13 00:00:00",561782,461692,43088,9848,2945223,4135102,3836309.285714286
"2024-07-14 00:00:00",337878,459868,29537,8114,3161056,4095996,3606246.1428571427
"2024-07-15 00:00:00",237496,562862,22167,4773,2560556,4116436.5714285714,3791702.4285714286
"2024-07-16 00:00:00",458717,437953,38445,14093,2316692,3826805.285714286,3762691.4285714286
"2024-07-17 00:00:00",444579,805855,48953,6630,4240064,4179676.5714285714,3968479.714285714
"2024-07-18 00:00:00",492676,520869,58864,3648,2268837,3980465,3912025.5714285714
"2024-07-19 00:00:00",292516,601456,49708,0,3248679,3965026.714285714,4035973.8571428573
"2024-07-20 00:00:00",430096,528484,3749,0,1655505,3764484,4120333
"2024-07-21 00:00:00",701443,749474,14205,9479,4034829,3980623.5714285714,4188152.1428571427
"2024-07-22 00:00:00",639455,469568,64502,0,1990716,3948678.8571428573,4137585
"2024-07-23 00:00:00",772842,731363,5010,0,3543176,4203891.714285715,4199057.428571428
"2024-07-24 00:00:00",480444,473409,8396,8820,2655814,3929720.4285714286,4234326
"2024-07-25 00:00:00",510994,301527,43172,15496,3806757,4120156.285714286,4216216.142857143
"2024-07-26 00:00:00",340985,285021,20495,14254,2414648,3960591.4285714286,4033767.285714286
"2024-07-27 00:00:00",706537,372108,5779,11877,3003871,4172354.1428571427,3919629.285714286
"2024-07-28 00:00:00",486886,729992,8701,0,2672859,3942212.285714286,4095642.714285714
"2024-07-29 00:00:00",600593,616356,43765,13188,2901690,4086691,4002930.1428571427
"2024-07-30 00:00:00",455824,779759,8390,9351,2356111,3880554.4285714286,3857292.5714285714
"2024-07-31 00:00:00",354622,260143,18588,5354,1678450,3693450.5714285714,3751913.8571428573
"2024-08-01 00:00:00",506968,481000,43391,11446,2628665,3549668.5714285714,3800380.1428571427
"2024-08-02 00:00:00",498856,346753,3409,6717,2335400,3566201.5714285714,3852420.1428571427
"2024-08-03 00:00:00",491400,591552,23943,6867,3356709,3619101.285714286,3945341.8571428573
"2024-08-04 00:00:00",535017,294030,2279,6638,1970297,3463361.8571428573,3663688.714285714
"2024-08-05 00:00:00",700316,708912,41983,9928,1904556,3347662.285714286,3891452.1428571427
"2024-08-06 00:00:00",678245,215485,30297,3371,2852325,3371989.285714286,3782694.714285714
"2024-08-07 00:00:00",342965,375288,8059,20192,3201996,3605038.5714285714,3789376
"2024-08-08 00:00:00",452073,734126,4725,6092,2948873,3672812.5714285714,3819467.8571428573
"2024-08-09 00:00:00",227993,847655,13346,4577,3039807,3807418.714285714,3896494.1428571427
"2024-08-10 00:00:00",423331,997363,44150,6209,3402658,3865024.714285714,3838508
"2024-08-11 00:00:00",461450,693188,44085,11494,2282031,3962737,3882450.1428571427
"2024-08-12 00:00:00",314013,706732,16701,2923,2779772,4027657.8571428573,3707792.1428571427
"2024-08-13 00:00:00",417554,367856,62767,11150,3539626,4116119.4285714286,4032358.5714285714
"2024-08-14 00:00:00",628843,682699,12380,3857,2141224,4047619.714285714,4097327.285714286
"2024-08-15 00:00:00",380350,205306,0,3818,2806548,3940495.8571428573,4196805.857142857
"2024-08-16 00:00:00",651887,523761,56866,4091,2500269,3883852.4285714286,4143606.285714286
"2024-08-17 00:00:00",257712,289825,20936,0,3161159,3720412.4285714286,4250779.142857143
"2024-08-18 00:00:00",523019,136567,5369,4563,3210113,3775753.1428571427,4339266.857142857
"2024-08-19 00:00:00",408285,772924,21619,0,2868686,3811663.4285714286,4429275.285714285
"2024-08-20 00:00:00",424079,483012,0,0,2539623,3675629.1428571427,4463872
"2024-08-21 00:00:00",437086,440796,5435,7257,2536932,3669701,4584109.285714285
"2024-08-22 00:00:00",679947,705690,87476,7165,1984419,3679511.714285714,4365824.142857143
"2024-08-23 00:00:00",589457,538423,40505,12848,2722342,3703326.1428571427,4526475.285714285
"2024-08-24 00:00:00",671049,505850,18754,0,3008245,3771078.285714286,4413763.285714285
"2024-08-25 00:00:00",351307,868765,24078,0,2808312,3795768.1428571427,4402807.428571428
"2024-08-26 00:00:00",620284,768342,33690,10974,2728379,3808647.5714285714,4462038.714285715
"2024-08-27 00:00:00",542204,387917,18908,8526,2997932,3881329.285714286,4233277.857142857
"2024-08-28 00:00:00",469760,906729,33231,5924,3872663,4147158.1428571427,4088725
"2024-08-29 00:00:00",441128,597048,1620,0,1869403,4067801.1428571427,4322214.428571428
"2024-08-30 00:00:00",360718,857370,48163,1801,2890106,4104170.285714286,3973437.1428571427
"2024-08-31 00:00:00",133079,513250,32513,0,2566342,3967211.285714286,3766106.1428571427
"2024-09-01 00:00:00",556293,453548,39617,11087,1963155,3820245.4285714286,3498907.1428571427
"2024-09-02 00:00:00",568848,591032,6224,19366,2105800,3695902.714285714,3395574.5714285714
"2024-09-03 00:00:00",608749,401210,22630,6153,3801417,3822284.4285714286,3718735.8571428573
"2024-09-04 00:00:00",367252,515707,7622,11024,3438014,3686757.285714286,3652983.714285714
"2024-09-05 00:00:00",463753,591993,18277,4318,3055058,3861643.285714286,3584347.4285714286
"2024-09-06 00:00:00",796153,702257,17048,8651,3081267,3925531.285714286,3951413.4285714286
"2024-09-07 00:00:00",499068,651738,16588,14253,2272438,3955374.285714286,4190895.714285714
"2024-09-08 00:00:00",651855,1153524,10211,9479,1463154,3993163.5714285714,4439285.428571428
"2024-09-09 00:00:00",364647,559319,16308,4550,3179882,4112226,4497221
"2024-09-10 00:00:00",678209,740955,76790,6149,3337270,4112114,4000016.285714286
"2024-09-11 00:00:00",266157,623089,26574,3317,2506369,3981526.4285714286,4108362.714285714
"2024-09-12 00:00:00",472236,1132159,5710,0,2577820,3989315.714285714,4286339.714285715
"2024-09-13 00:00:00",652632,972180,16225,19854,1755925,3819521.5714285714,4298343.571428572
"2024-09-14 00:00:00",568887,341834,24256,2984,3283090,3929088.285714286,4465622.142857143
"2024-09-15 00:00:00",616417,451827,51824,18762,2191239,3935065.8571428573,4410133.428571428
"2024-09-16 00:00:00",495586,415924,40567,4336,3070749,3921130.8571428573,4452651.857142857
"2024-09-17 00:00:00",596428,802414,33969,13450,2237081,3291161,3460190.5714285714
"2024-09-18 00:00:00",341078,850080,19240,2817,4302220,3682373.8571428573,3500824.1428571427
"2024-09-19 00:00:00",499712,359587,48608,5251,3505352,3954578.1428571427,3671790.714285714
"2024-09-20 00:00:00",605737,464017,29404,2674,1350703,3811140.4285714286,3726458
"2024-09-21 00:00:00",422591,740657,86492,4470,2443045,3969805.714285714,3687956.714285714
"2024-09-22 00:00:00",555992,423184,14792,9747,3159199,3958961.5714285714,3559048
"2024-09-23 00:00:00",538472,828340,14465,7987,4446630,4252271.428571428,3708873
"2024-09-24 00:00:00",597579,685198,18664,14541,2074486,4210432.285714285,3617567
"2024-09-25 00:00:00",555907,598757,22878,0,4265577,4200101.285714285,3609889.285714286
"2024-09-26 00:00:00",391407,572214,29863,10329,1490436,3925206.714285714,3470068.285714286
"2024-09-27 00:00:00",725328,831729,57462,15265,2711369,4195009.571428572,3495407.5714285714
"2024-09-28 00:00:00",555399,716602,38142,0,2246165,4174874.1428571427,3443505.8571428573
"2024-09-29 00:00:00",356746,908987,13859,0,2764126,4157846.1428571427,3353632.1428571427
"2024-09-30 00:00:00",612879,425231,3708,0,3198291,3929876.714285714,3409435.1428571427
"2024-10-01 00:00:00",416747,758697,27893,16952,1817784,3879534.4285714286,3542686.285714286
"2024-10-02 00:00:00",757762,960781,43993,15752,3419473,3844483.4285714286,3448622.8571428573
"2024-10-03 00:00:00",322848,355444,31502,2627,1545925,3810783.285714286,3662912.5714285714
"2024-10-04 00:00:00",470638,482673,20886,4318,3331109,3806278.8571428573,3606360.4285714286
"2024-10-05 00:00:00",574860,633985,2505,12821,3025615,3905347.285714286,3740067.8571428573
"2024-10-06 00:00:00",441540,114412,31028,0,1949498,3690027.285714286,3962757.714285714
"2024-10-07 00:00:00",445204,834895,16929,7032,3656017,3792880,4184755
"2024-10-08 00:00:00",532932,549602,21015,6010,3178274,3971417.285714286,3995286.1428571427
"2024-10-09 00:00:00",496384,678704,26091,7289,2617453,3775440,4181443.4285714286
"2024-10-10 00:00:00",487683,925740,21183,4394,3109942,4102667.8571428573,4045544
"2024-10-11 00:00:00",418673,257290,41516,0,2984165,4015813.714285714,4192582.8571428573
"2024-10-12 00:00:00",574415,227784,22323,6056,3827130,4074088,4118404.8571428573
"2024-10-13 00:00:00",620148,849931,40740,14236,2513487,4288668.857142857,4141302.714285714
"2024-10-14 00:00:00",492977,344409,9081,0,2886094,4113309.285714286,3699948
"2024-10-15 00:00:00",350148,687429,4495,15231,2766294,4046990,3949408.8571428573
"2024-10-16 00:00:00",447855,300033,26468,6527,1921088,3886425.8571428573,3904435.285714286
"2024-10-17 00:00:00",526913,267876,31010,15166,2283302,3682900.714285714,3896676.4285714286
"2024-10-18 00:00:00",367632,331478,28428,21621,3508131,3762278.714285714,3797362
"2024-10-19 00:00:00",687037,345439,3227,4434,2203735,3560302.285714286,3741832.4285714286
"2024-10-20 00:00:00",575283,966713,10349,10238,2124415,3510081.4285714286,3527677.1428571427
"2024-10-21 00:00:00",197990,597837,42218,5097,1604720,3326553.1428571427,3718950.714285714
"2024-10-22 00:00:00",503115,543151,22186,24218,2083152,3234013.8571428573,3550998.8571428573
"2024-10-23 00:00:00",721800,768538,25848,0,2693132,3449348.8571428573,3490929.1428571427
"2024-10-24 00:00:00",555696,845856,2093,11318,2827709,3609121,3508147.5714285714
"2024-10-25 00:00:00",418301,565440,7648,5347,3354368,3622523,3420445.4285714286
"2024-10-26 00:00:00",629846,186782,54951,2178,2006622,3570595.4285714286,3645710.8571428573
"2024-10-27 00:00:00",516303,686697,58170,7265,2636396,3601714.4285714286,3905975.285714286
"2024-10-28 00:00:00",362002,488477,12566,0,2404850,3718861.8571428573,3935651.4285714286
"2024-10-29 00:00:00",402023,590128,28188,22949,1174565,3582009,3873130.1428571427
"2024-10-30 00:00:00",425221,404842,10401,8113,1729241,3348937.8571428573,3830267.4285714286
"2024-10-31 00:00:00",504238,547371,34362,0,2004900,3184394.8571428573,3949121.1428571427
"2024-11-01 00:00:00",632411,637382,15897,0,2817869,3149031.1428571427,4016772.8571428573
"2024-11-02 00:00:00",303268,259531,25770,0,2899600,3235858.285714286,3612351.5714285714
"2024-11-03 00:00:00",232589,729900,33560,5911,3367583,3302245.714285714,3405218.5714285714
"2024-11-04 00:00:00",777338,674645,40102,18744,2806914,3452224,3050610.714285714
"2024-11-05 00:00:00",335176,617743,9996,4381,2993785,3843541.5714285714,3932718.285714286
"2024-11-06 00:00:00",485890,616874,3437,12991,3479097,3998774.714285714,3589112.1428571427
"2024-11-07 00:00:00",900518,584409,6703,2897,2905463,4109317,3400879.4285714286
"2024-11-08 00:00:00",413448,991869,40285,3150,2508327,4013330.714285714,3349470
"2024-11-09 00:00:00",526682,467925,10408,14081,3297389,4053626.8571428573,3577324.714285714
"2024-11-10 00:00:00",584195,555521,19637,0,2405575,4032464.285714286,3462239.285714286
"2024-11-11 00:00:00",312178,366963,29327,17146,2785000,4044068.4285714286,3565467.714285714
"2024-11-12 00:00:00",435354,537551,15688,9855,2269544,3945055.714285714,3543067.714285714
"2024-11-13 00:00:00",411318,366154,37945,5132,2283493,3731591.8571428573,3671028.5714285714
"2024-11-14 00:00:00",430658,499708,18360,4949,3047167,3674570.8571428573,3714489.714285714
"2024-11-15 00:00:00",407515,594642,35996,760,2166475,3567186.285714286,3785402.5714285714
"2024-11-16 00:00:00",469060,980631,15209,0,2349989,3495529.4285714286,3447857.714285714
"2024-11-17 00:00:00",391423,806318,25543,8244,1839233,3424934.285714286,3662666.1428571427
"2024-11-18 00:00:00",154338,556547,24682,25023,4152048,3625223.5714285714,3603112.285714286
"2024-11-19 00:00:00",389607,576187,49072,6680,1849160,3568468.5714285714,3681238.285714286
"2024-11-20 00:00:00",416101,806484,23390,2060,3952791,3868009.4285714286,3761273.285714286
"2024-11-21 00:00:00",366223,901110,30366,0,2738499,3873060,3845410
"2024-11-22 00:00:00",451144,346618,18479,10451,2008568,3820184.714285714,3893055
"2024-11-23 00:00:00",142255,588348,15611,2783,1104004,3539915.285714286,4027268.714285714
"2024-11-24 00:00:00",356929,638866,11945,3784,1696716,3488126.4285714286,3927558.4285714286
"2024-11-25 00:00:00",233950,633547,11233,22832,2775574,3311625.8571428573,3795205.8571428573
"2024-11-26 00:00:00",511149,594969,51000,2504,3035716,3500858.8571428573,3681446.4285714286
"2024-11-27 00:00:00",518687,545804,28750,2940,3543280,3420663.714285714,3622895.714285714
"2024-11-28 00:00:00",190136,521618,35951,9744,1657436,3189047.714285714,3718727
"2024-11-29 00:00:00",409191,424437,7338,0,1700516,3147079.285714286,3648196.714285714
"2024-11-30 00:00:00",793566,366910,54816,0,2451976,3406260,3653221
"2024-12-01 00:00:00",254743,538639,10318,0,1022395,3280239.285714286,3546477.714285714
"2024-12-02 00:00:00",287661,260447,5204,3192,1489355,3047199.8571428573,3631465.8571428573
"2024-12-03 00:00:00",309217,510379,8822,5707,1202954,2738877,3657593.5714285714
"2024-12-04 00:00:00",603538,603045,1838,0,2536656,2611107.714285714,3762688.4285714286
"2024-12-05 00:00:00",423419,658430,31110,10383,4233295,3031358,3789953.285714286
"2024-12-06 00:00:00",341217,365635,40655,3302,2169020,3085407.714285714,3889398
"2024-12-07 00:00:00",380152,729271,13770,10184,3297215,3194454.1428571427,3873255.714285714
"2024-12-08 00:00:00",368971,660531,0,2204,3435797,3571798.285714286,3890671.1428571427
"2024-12-09 00:00:00",532749,930606,24016,14726,2035820,3784949.4285714286,3829405.8571428573
"2024-12-10 00:00:00",219072,403936,39608,10094,2953536,4011973.285714286,3905102.8571428573
"2024-12-11 00:00:00",539652,494312,16905,4886,2154506,3935571,3923447.5714285714
"2024-12-12 00:00:00",218760,861292,20504,0,2201345,3642037.285714286,3997628.5714285714
"2024-12-13 00:00:00",320781,553929,5839,6671,3138135,3799969.5714285714,4117188
"2024-12-14 00:00:00",395270,262173,36432,0,2912875,3682277.714285714,4166155.5714285714
"2024-12-15 00:00:00",479365,636133,28782,0,2858875,3615942.1428571427,4329473.714285715
"2024-12-16 00:00:00",313457,308516,16655,13562,2057859,3497675.285714286,4634649.142857143
"2024-12-17 00:00:00",590373,314589,20496,2510,1275408,3294408.285714286,4555495.714285715
"2024-12-18 00:00:00",380847,700951,7264,10988,3247340,3456855.4285714286,4552155.571428572
"2024-12-19 00:00:00",530249,272210,413,6457,2089721,3399305.4285714286,4422323.285714285
"2024-12-20 00:00:00",415162,377264,15147,4704,1688676,3181533.714285714,4228629.428571428
"2024-12-21 00:00:00",502971,434959,2889,0,2524075,3161268.5714285714,4338917.714285715
"2024-12-22 00:00:00",312819,722668,33425,17129,2627049,3119831,4236649
"2024-12-23 00:00:00",276667,469082,23138,0,1254028,3021669,4088727
"2024-12-24 00:00:00",431512,496211,31106,6123,1513863,3061017.4285714286,4089016.1428571427
"2024-12-25 00:00:00",269921,642644,25781,23059,2683873,3640338.8571428573,4629219.714285715
"2024-12-26 00:00:00",407949,771032,7386,14577,1424542,3417133.285714286,4543146.857142857
"2024-12-27 00:00:00",431714,455219,3144,4074,1801563,3314118.714285714,4488247.857142857
"2024-12-28 00:00:00",435221,469300,8215,0,841591,2961729.285714286,4514823.142857143
"2024-12-29 00:00:00",244723,202992,3413,0,2558942,2916015.1428571427,4635409.428571428
"2024-12-30 00:00:00",509597,495906,24023,8798,1331684,2679278.8571428573,4384412.428571428
"2024-12-31 00:00:00",477364,654368,31394,0,1863541,2732508.8571428573,4593744
"2025-01-01 00:00:00",330707,361646,8762,0,2349615,2647573.285714286,4580753.714285715
"2025-01-02 00:00:00",409506,359623,7973,8368,1547064,2605723.1428571427,4321101.857142857
"2025-01-03 00:00:00",494210,232045,43667,13983,2499540,2689684.4285714286,4324239.428571428
"2025-01-04 00:00:00",621943,698217,3040,1566,1855910,2893448.5714285714,4094981
"2025-01-05 00:00:00",181780,154878,31646,5411,1808459,2775177.8571428573,4047274.285714286
"2025-01-06 00:00:00",584968,505121,19474,0,1158609,2760629.8571428573,4027839.285714286
"2025-01-07 00:00:00",427114,580519,20448,6640,2157756,2784317.285714286,4042790.8571428573
"2025-01-08 00:00:00",449618,429877,15719,5158,780578,2588634.285714286,4050315.8571428573
"2025-01-09 00:00:00",391366,620251,12673,7642,1903728,2674795,3913999
"2025-01-10 00:00:00",324085,308840,27095,2981,2435156,2648325.5714285714,3663226.4285714286
"2025-01-11 00:00:00",351099,310169,7191,3315,3395486,2774980.714285714,3590938.8571428573
"2025-01-12 00:00:00",368287,377636,7985,12287,3086428,3013616.1428571427,3400987.4285714286
"2025-01-13 00:00:00",317849,617050,44058,5571,1889459,3100161.285714286,3517601
"2025-01-14 00:00:00",267625,471008,14730,5132,1702220,2995623.5714285714,3373670.8571428573
"2025-01-15 00:00:00",467271,541019,12333,14114,2264298,3226778.8571428573,3342051.8571428573
"2025-01-16 00:00:00",564988,548956,1811,10334,2264738,3291802.714285714,3478691
"2025-01-17 00:00:00",413644,425634,0,3596,1861905,3235605.8571428573,3626287.4285714286
"2025-01-18 00:00:00",364771,160439,18295,9778,2814238,3135643.1428571427,3494914.1428571427
"2025-01-19 00:00:00",388022,489050,15711,5263,1394672,2912799.5714285714,3655252
"2025-01-20 00:00:00",466082,411699,8584,1566,1878684,2897460.714285714,3780618.5714285714
"2025-01-21 00:00:00",308250,625385,27919,14212,1794437,2941673.4285714286,3757127.8571428573
"2025-01-22 00:00:00",376658,169134,449,0,3024946,2980552.1428571427,3754088.714285714
"2025-01-23 00:00:00",337008,365928,10099,0,2306431,2927500.4285714286,3662924.4285714286
"2025-01-24 00:00:00",494971,677054,5164,3452,2481850,3064316.4285714286,3812424.4285714286
"2025-01-25 00:00:00",241254,731689,5068,2743,2831840,3127898.1428571427,3825999.4285714286
"2025-01-26 00:00:00",253400,141268,18535,12444,2273724,3185991.5714285714,3915835.4285714286
"2025-01-27 00:00:00",564668,485138,12809,0,1930301,3218320,3700355.4285714286
"2025-01-28 00:00:00",609245,251681,9075,1405,2489644,3302726.714285714,3623857.5714285714
"2025-01-29 00:00:00",455012,436836,6161,5141,1805697,3179535.285714286,3541851.285714286
"2025-01-30 00:00:00",523082,512409,6818,6652,2097620,3197695,3634569.714285714
"2025-01-31 00:00:00",692668,124215,5465,4316,1589781,3019688.285714286,3574112.285714286
"2025-02-01 00:00:00",316472,489597,21352,0,3111048,3037670.285714286,3863866.8571428573
"2025-02-02 00:00:00",465309,151423,13750,3705,1466164,2952096,3790307.285714286
"2025-02-03 00:00:00",517093,837910,1636,0,2543441,3081691,3920062.5714285714
"2025-02-04 00:00:00",173110,516060,4810,1892,1388455,2899302.1428571427,3828786.5714285714
"2025-02-05 00:00:00",304703,572899,24326,4758,2176431,2952769.4285714286,3861755.4285714286
"2025-02-06 00:00:00",557687,622485,9067,12398,1878668,2943301.1428571427,3834071.1428571427
"2025-02-07 00:00:00",312707,452782,13250,7897,2142168,3016495.4285714286,3849110.8571428573
"2025-02-08 00:00:00",426470,648678,29986,0,1671813,2850563.714285714,3679245.4285714286
"2025-02-09 00:00:00",277870,253229,35632,0,1946349,2909525,3517531.714285714
"2025-02-10 00:00:00",206705,588206,5515,8964,2647208,2846170.4285714286,3412918.4285714286
"2025-02-11 00:00:00",413094,452674,13868,2004,1704959,2917923.4285714286,3551305.8571428573
"2025-02-12 00:00:00",409082,507227,11468,4078,3306968,3083024.1428571427,3628631.285714286
"2025-02-13 00:00:00",820220,914359,9435,5335,3456124,4061774,4349082.142857143
"2025-02-14 00:00:00",399868,189091,18217,8452,2039822,3913959.8571428573,4343750.428571428
"2025-02-15 00:00:00",439735,725560,0,4863,2605802,4088251,4123240.4285714286
"2025-02-16 00:00:00",135883,680646,2536,2137,2925000,4102846.5714285714,4338208.285714285
"2025-02-17 00:00:00",356655,613895,21779,7559,2706261,3998762.5714285714,4325193.142857143
"2025-02-18 00:00:00",394595,335647,27233,2020,2407538,3830431.5714285714,4270452.714285715
"2025-02-19 00:00:00",469198,313809,21525,0,2605434,3666606.4285714286,4171430.714285714
"2025-02-20 00:00:00",516776,404460,25884,0,2553497,3423055.5714285714,3952148.285714286
"2025-02-21 00:00:00",530282,820871,26225,3192,1672664,3479882,4018126.1428571427
"2025-02-22 00:00:00",564053,615695,42385,2454,3482677,3612925.285714286,4297094
"2025-02-23 00:00:00",350290,738616,21390,6992,1477432,3448427.8571428573,4184083.714285714
"2025-02-24 00:00:00",384272,413998,16230,2060,2262646,3358864.4285714286,4081656.285714286
"2025-02-25 00:00:00",369464,581503,9015,0,1816516,3303073.8571428573,4284901
"2025-02-26 00:00:00",202001,108300,9060,5133,727362,2966200.8571428573,4376907
"2025-02-27 00:00:00",233965,332712,13150,3820,903587,2678574.8571428573,4314056.285714285
"2025-02-28 00:00:00",134968,1273991,37269,0,1821038,2709150.714285714,4069309.714285714
"2025-03-01 00:00:00",298221,950900,15736,10090,2129635,2523053.4285714286,3680930.8571428573
"2025-03-02 00:00:00",260048,594937,0,6228,2046736,2567800.4285714286,3402690.5714285714
"2025-03-03 00:00:00",452143,325641,38872,0,3562745,2753542.5714285714,3226674.5714285714
"2025-03-04 00:00:00",584925,695149,51440,17269,1620465,2781078.285714286,2934576.4285714286
"2025-03-05 00:00:00",524560,500049,18219,0,2541631,3142878.5714285714,2806794.285714286
"2025-03-06 00:00:00",281641,446823,1913,11406,3092273,3478138.714285714,2906255.285714286
"2025-03-07 00:00:00",432834,436326,47447,3818,2602078,3514601.285714286,2829286.5714285714
"2025-03-08 00:00:00",450607,525787,24968,0,2663082,3551724.285714286,2962292.4285714286
"2025-03-09 00:00:00",264772,244692,29383,4667,2448219,3563693.4285714286,2941504
"2025-03-10 00:00:00",631224,493961,25871,18803,3648423,3626390.8571428573,2864555.5714285714
"2025-03-11 00:00:00",459389,776630,5129,10960,2757567,3775023.285714286,2714306.1428571427
"2025-03-12 00:00:00",658068,462725,31968,5858,3972851,3996024.8571428573,2529053.1428571427
"2025-03-13 00:00:00",482870,525478,44807,6152,3171313,4052677.1428571427,2482560.285714286
"2025-03-14 00:00:00",489683,1539705,34962,10269,2036335,4136741.5714285714,2629670
"2025-03-15 00:00:00",289382,502919,28669,0,1462407,3939446.4285714286,2605247.5714285714
"2025-03-16 00:00:00",592572,895445,90963,13197,3325411,4214568.428571428,2817531
"2025-03-17 00:00:00",283881,608880,34084,0,1715853,3903770.5714285714,2953051.5714285714
"2025-03-18 00:00:00",297184,485068,23267,9291,3782886,3987773.5714285714,3144494.1428571427
"2025-03-19 00:00:00",782308,542629,7805,14171,1989760,3731374.285714286,3205717.1428571427
"2025-03-20 00:00:00",468985,945704,7613,0,3332251,3806221.5714285714,3160499.1428571427
"2025-03-21 00:00:00",343606,351770,56359,5042,2209092,3642638,3333920.4285714286
"2025-03-22 00:00:00",422290,399754,18344,0,3401042,3922359.8571428573,3395559.8571428573
"2025-03-23 00:00:00",578824,939635,15150,6642,1451858,3647291.5714285714,3198065.285714286
"2025-03-24 00:00:00",467474,612156,0,9902,2272531,3750058.1428571427,3304422
"2025-03-25 00:00:00",153358,458741,23110,12186,865511,3309373.5714285714,3357955.1428571427
"2025-03-26 00:00:00",572729,409864,2246,0,1845449,3237032.714285714,3498705.8571428573
"2025-03-27 00:00:00",707861,707964,10599,4074,2601207,3133769,3295755.4285714286
"2025-03-28 00:00:00",450257,892039,18396,0,2860064,3313038.5714285714,3178539.714285714
"2025-03-29 00:00:00",474967,590270,43727,5526,3289116,3336206.5714285714,3163612.1428571427
"2025-03-30 00:00:00",316422,475775,0,12514,2433597,3371378,3449811.4285714286
"2025-03-31 00:00:00",456334,667627,17589,16323,3195137,3512942,3252625.1428571427
"2025-04-01 00:00:00",669669,446319,28062,16008,2303513,3791608.714285714,3168705.5714285714
"2025-04-02 00:00:00",583978,299562,64459,15929,3060420,3962188.714285714,3086422.1428571427
"2025-04-03 00:00:00",481799,615705,23408,2993,3906235,4104822,3080245.4285714286
"2025-04-04 00:00:00",431524,925003,16705,0,3291266,2974335.4285714286,3510081.4285714286
"2025-04-05 00:00:00",435535,429233,34273,916,2836892,3209645.1428571427,3326553.1428571427
"2025-04-06 00:00:00",781223,742277,78797,17358,2471320,3424024.8571428573,3234013.8571428573
"2025-04-07 00:00:00",386940,404569,29317,11288,2448918,3493408.4285714286,3449348.8571428573
"2025-04-08 00:00:00",439024,555430,5218,9131,3677202,3843266.285714286,3609121
"2025-04-09 00:00:00",577629,574386,16963,4404,2259729,3887365.5714285714,3622523
"2025-04-10 00:00:00",535395,509471,25889,0,3181693,4020704.4285714286,3570595.4285714286
"2025-04-11 00:00:00",603270,454141,27979,13526,2759167,3905502.1428571427,3601714.4285714286
"2025-04-12 00:00:00",429508,585619,48964,0,2955074,3945833,3718861.8571428573
"2025-04-13 00:00:00",431896,419120,12825,6035,3398308,3971148.4285714286,3582009
