seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12655,704858,77,44543318,69',Javi Guerra (Valencia) wins a free kick in the attacking half.,2025-01-20 14:37:13
12655,704858,78,44543370,70',Attempt blocked. César Tárrega (Valencia) header from the centre of the box is blocked. Assisted by Enzo Barrenechea with a headed pass.,2025-01-20 14:37:13
12655,704858,79,44543329,71',Attempt saved. Hugo Duro (Valencia) left footed shot from the left side of the box is saved in the centre of the goal. Assisted by José Gayà with a through ball.,2025-01-20 14:37:13
12655,704858,80,-1,71',"Corner, Valencia. Conceded by Álex Remiro.",2025-01-20 14:37:13
12655,704858,81,-1,73',Delay in match because of an injury Luis Rioja (Valencia).,2025-01-20 14:37:13
12655,704858,82,44543359,73',"Substitution, Real Sociedad. Mikel Oyarzabal replaces Orri Óskarsson.",2025-01-20 14:37:13
12655,704858,83,44543360,73',"Substitution, Real Sociedad. Luka Sucic replaces Brais Méndez.",2025-01-20 14:37:13
12655,704858,84,-1,74',Delay over. They are ready to continue.,2025-01-20 14:37:13
12655,704858,85,44543361,75',"Substitution, Valencia. Sergi Canós replaces Luis Rioja because of an injury.",2025-01-20 14:37:13
12655,704858,86,-1,80',"Corner, Real Sociedad. Conceded by Pepelu.",2025-01-20 14:37:13
12655,704858,87,44543415,80',Attempt blocked. Luka Sucic (Real Sociedad) left footed shot from outside the box is blocked. Assisted by Sergio Gómez.,2025-01-20 14:37:13
12655,704858,88,44543422,80',Foul by Aritz Elustondo (Real Sociedad).,2025-01-20 14:37:13
12655,704858,89,44543422,80',Fran Pérez (Valencia) wins a free kick in the defensive half.,2025-01-20 14:37:13
12655,704858,90,44543424,83',Hand ball by Javi Guerra (Valencia).,2025-01-20 14:37:13
12655,704858,91,44543451,86',Foul by Martín Zubimendi (Real Sociedad).,2025-01-20 14:37:13
12655,704858,92,44543451,86',Hugo Duro (Valencia) wins a free kick in the defensive half.,2025-01-20 14:37:13
12655,704858,93,44543453,86',Foul by José Gayà (Valencia).,2025-01-20 14:37:13
12655,704858,94,44543453,86',Takefusa Kubo (Real Sociedad) wins a free kick in the defensive half.,2025-01-20 14:37:13
12655,704858,95,44543458,87',Hugo Duro (Valencia) is shown the yellow card.,2025-01-20 14:37:13
12655,704858,96,44543460,87',"Offside, Valencia. Sergi Canós is caught offside.",2025-01-20 14:37:13
12655,704858,97,44543472,89',Hand ball by Sergio Gómez (Real Sociedad).,2025-01-20 14:37:13
12655,704858,98,44543473,89',Sergio Gómez (Real Sociedad) is shown the yellow card.,2025-01-20 14:37:13
12655,704858,99,-1,90'+1',Fourth official has announced 5 minutes of added time.,2025-01-20 14:37:13
12655,704858,100,44543502,90'+3',Foul by Martín Zubimendi (Real Sociedad).,2025-01-20 14:37:13
12655,704858,101,44543502,90'+3',Hugo Duro (Valencia) wins a free kick in the attacking half.,2025-01-20 14:37:13
12655,704858,102,-1,90'+3',Delay in match because of an injury Hugo Duro (Valencia).,2025-01-20 14:37:13
12655,704858,103,44543507,90'+4',Martín Zubimendi (Real Sociedad) is shown the yellow card for a bad foul.,2025-01-20 14:37:13
12655,704858,104,44543517,90'+4',Cristhian Mosquera (Valencia) is shown the yellow card.,2025-01-20 14:37:13
12655,704858,105,-1,90'+4',Delay over. They are ready to continue.,2025-01-20 14:37:13
12655,704858,106,44543519,90'+5',Foul by Enzo Barrenechea (Valencia).,2025-01-20 14:37:13
12655,704858,107,44543519,90'+5',Luka Sucic (Real Sociedad) wins a free kick in the defensive half.,2025-01-20 14:37:13
12655,704858,108,44543520,90'+5',"Corner, Real Sociedad. Conceded by Dimitri Foulquier.",2025-01-20 14:37:13
12655,704858,109,44543529,90'+6',Dimitri Foulquier (Valencia) is shown the yellow card.,2025-01-20 14:37:13
12655,704858,110,44543531,90'+6',Attempt saved. Takefusa Kubo (Real Sociedad) left footed shot from the right side of the box is saved in the centre of the goal. Assisted by Ander Barrenetxea with a headed pass.,2025-01-20 14:37:13
12655,704858,111,44543533,90'+6',"Second Half ends, Valencia 1, Real Sociedad 0.",2025-01-20 14:37:13
12655,704858,112,-1,,"Match ends, Valencia 1, Real Sociedad 0.",2025-01-20 14:37:13
12655,704859,0,-1,,Lineups are announced and players are warming up.,2025-01-21 05:34:05
12655,704859,1,-1,,First Half begins.,2025-01-21 05:34:05
12655,704859,2,44544863,4',"Corner, Villarreal. Conceded by Martin Valjent.",2025-01-22 05:39:36
12655,704859,3,-1,8',"Corner, Villarreal. Conceded by Antonio Raíllo.",2025-01-22 05:39:36
12655,704859,4,44544909,12',"Attempt missed. Pape Gueye (Villarreal) left footed shot from a difficult angle on the left is close, but misses to the right. Assisted by Álex Baena.",2025-01-22 05:39:36
12655,704859,5,44544918,14',Cyle Larin (Mallorca) wins a free kick in the attacking half.,2025-01-21 05:34:05
12655,704859,6,44544918,14',Foul by Sergi Cardona (Villarreal).,2025-01-21 05:34:05
12655,704859,7,44544933,15',"Offside, Villarreal. Gerard Moreno is caught offside.",2025-01-22 05:39:36
12655,704859,8,44544945,17',Foul by Dani Parejo (Villarreal).,2025-01-22 05:39:36
12655,704859,9,44544945,17',Sergi Darder (Mallorca) wins a free kick in the defensive half.,2025-01-22 05:39:36
12655,704859,10,44544953,18',Foul by Sergi Cardona (Villarreal).,2025-01-22 05:39:36
12655,704859,11,44544953,18',Vedat Muriqi (Mallorca) wins a free kick on the right wing.,2025-01-22 05:39:36
12655,704859,12,44544957,19',Attempt blocked. Dani Rodríguez (Mallorca) header from the right side of the box is blocked. Assisted by Johan Mojica with a headed pass.,2025-01-22 05:39:36
12655,704859,13,-1,20',"Corner, Villarreal. Conceded by Pablo Maffeo.",2025-01-22 05:39:36
12655,704859,14,44544975,20',"Goal! Villarreal 1, Mallorca 0. Logan Costa (Villarreal) header from the centre of the box to the bottom right corner. Assisted by Dani Parejo with a cross following a corner.",2025-01-22 05:39:36
12655,704859,15,44545004,24',"Goal! Villarreal 2, Mallorca 0. Álex Baena (Villarreal) right footed shot from very close range to the centre of the goal. Assisted by Sergi Cardona with a cross.",2025-01-22 05:39:36
12655,704859,16,44545018,26',"Goal! Villarreal 3, Mallorca 0. Dani Parejo (Villarreal) right footed shot from the centre of the box to the bottom left corner. Assisted by Thierno Barry following a fast break.",2025-01-22 05:39:36
12655,704859,17,44545026,28',"Goal! Villarreal 4, Mallorca 0. Yeremy Pino (Villarreal) right footed shot from the centre of the box to the centre of the goal. Assisted by Sergi Cardona with a cross.",2025-01-21 05:34:05
12655,704859,18,44545034,30',Foul by Dani Rodríguez (Mallorca).,2025-01-22 05:39:36
12655,704859,19,44545034,30',Álex Baena (Villarreal) wins a free kick in the attacking half.,2025-01-22 05:39:36
12655,704859,20,44545049,30',Foul by Martin Valjent (Mallorca).,2025-01-22 05:39:36
12655,704859,21,44545049,30',Thierno Barry (Villarreal) wins a free kick in the attacking half.,2025-01-22 05:39:36
12655,704859,22,44545065,32',Attempt saved. Gerard Moreno (Villarreal) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Yeremy Pino.,2025-01-21 05:34:05
12655,704859,23,44545068,33',Attempt missed. Sergi Darder (Mallorca) right footed shot from outside the box is too high.,2025-01-22 05:39:36
12655,704859,24,44545074,34',Attempt missed. Vedat Muriqi (Mallorca) header from the centre of the box is high and wide to the left. Assisted by Johan Mojica with a cross.,2025-01-21 05:34:05
12655,704859,25,44545086,36',"Attempt missed. Kiko Femenía (Villarreal) left footed shot from the centre of the box is close, but misses the top left corner. Assisted by Álex Baena following a fast break.",2025-01-21 05:34:05
12655,704859,26,44545104,38',Attempt saved. Pape Gueye (Villarreal) left footed shot from outside the box is saved in the bottom left corner. Assisted by Yeremy Pino.,2025-01-21 05:34:05
12655,704859,27,44545115,40',Foul by Sergi Darder (Mallorca).,2025-01-22 05:39:36
12655,704859,28,44545115,40',Kiko Femenía (Villarreal) wins a free kick on the right wing.,2025-01-22 05:39:36
12655,704859,29,44545119,40',Sergi Darder (Mallorca) is shown the yellow card for a bad foul.,2025-01-21 05:34:05
12655,704859,30,-1,43',Attempt saved. Samú Costa (Mallorca) left footed shot from the centre of the box is saved in the top centre of the goal. Assisted by Vedat Muriqi with a headed pass.,2025-01-22 05:39:36
12655,704859,31,-1,43',"Corner, Mallorca. Conceded by Luiz Júnior.",2025-01-22 05:39:36
12655,704859,32,44545147,45',Foul by Sergi Darder (Mallorca).,2025-01-22 05:39:36
12655,704859,33,44545147,45',Yeremy Pino (Villarreal) wins a free kick in the defensive half.,2025-01-22 05:39:36
12655,704859,34,-1,45',Fourth official has announced 4 minutes of added time.,2025-01-21 05:34:05
12655,704859,35,44545151,45'+1',Dani Rodríguez (Mallorca) wins a free kick on the right wing.,2025-01-21 05:34:05
12655,704859,36,44545151,45'+1',Foul by Álex Baena (Villarreal).,2025-01-21 05:34:05
12655,704859,37,44545200,45'+2',"Offside, Mallorca. Vedat Muriqi is caught offside.",2025-01-21 05:34:05
12655,704859,38,44545177,45'+4',Dani Parejo (Villarreal) wins a free kick in the defensive half.,2025-01-21 05:34:05
12655,704859,39,44545177,45'+4',Foul by Dani Rodríguez (Mallorca).,2025-01-21 05:34:05
12655,704859,40,44545180,45'+4',Dani Rodríguez (Mallorca) is shown the yellow card for a bad foul.,2025-01-21 05:34:05
12655,704859,41,-1,45'+5',"First Half ends, Villarreal 4, Mallorca 0.",2025-01-21 05:34:05
12655,704859,42,44545265,45',"Second Half begins Villarreal 4, Mallorca 0.",2025-01-21 05:34:05
12655,704859,43,44545259,45',"Substitution, Mallorca. Antonio Sánchez replaces Sergi Darder.",2025-01-21 05:34:05
12655,704859,44,44545256,45',"Substitution, Mallorca. Copete replaces Samú Costa.",2025-01-21 05:34:05
12655,704859,45,44545257,45',"Substitution, Mallorca. Mateu Morey replaces Pablo Maffeo.",2025-01-21 05:34:05
12655,704859,46,44545258,45',"Substitution, Mallorca. Robert Navarro replaces Dani Rodríguez.",2025-01-21 05:34:05
12655,704859,47,44545266,46',"Corner, Villarreal. Conceded by Antonio Raíllo.",2025-01-22 05:39:36
12655,704859,48,44545269,46',"Corner, Villarreal. Conceded by Antonio Sánchez.",2025-01-21 05:34:05
12655,704859,49,44545299,51',Foul by Omar Mascarell (Mallorca).,2025-01-22 05:39:36
12655,704859,50,44545299,51',Pape Gueye (Villarreal) wins a free kick in the defensive half.,2025-01-22 05:39:36
12655,704859,51,44545301,51',Dani Parejo (Villarreal) wins a free kick on the right wing.,2025-01-22 05:39:36
12655,704859,52,44545301,51',Foul by Cyle Larin (Mallorca).,2025-01-22 05:39:36
12655,704859,53,44545329,55',Cyle Larin (Mallorca) wins a free kick on the left wing.,2025-01-22 05:39:36
12655,704859,54,44545329,55',Foul by Juan Foyth (Villarreal).,2025-01-22 05:39:36
12655,704859,55,44545342,57',Foul by Yeremy Pino (Villarreal).,2025-01-22 05:39:36
12655,704859,56,44545342,57',Robert Navarro (Mallorca) wins a free kick on the left wing.,2025-01-22 05:39:36
12655,704859,57,44545349,58',Attempt missed. Vedat Muriqi (Mallorca) header from very close range misses to the left. Assisted by Antonio Raíllo with a headed pass following a set piece situation.,2025-01-21 05:34:05
12655,704859,58,44545357,60',Attempt missed. Antonio Sánchez (Mallorca) right footed shot from outside the box is too high. Assisted by Mateu Morey.,2025-01-22 05:39:36
12655,704859,59,44545374,60',"Substitution, Villarreal. Pau Cabanes replaces Yeremy Pino.",2025-01-22 05:39:36
12655,704859,60,44545375,61',Foul by Cyle Larin (Mallorca).,2025-01-22 05:39:36
12655,704859,61,44545375,61',Pau Cabanes (Villarreal) wins a free kick in the defensive half.,2025-01-22 05:39:36
12655,704859,62,44545387,62',Attempt blocked. Pape Gueye (Villarreal) right footed shot from the right side of the box is blocked. Assisted by Pau Cabanes.,2025-01-21 05:34:05
12655,704859,63,44545388,62',Foul by Cyle Larin (Mallorca).,2025-01-22 05:39:36
12655,704859,64,44545388,62',Pape Gueye (Villarreal) wins a free kick on the right wing.,2025-01-22 05:39:36
12655,704859,65,44545398,64',Attempt saved. Álex Baena (Villarreal) right footed shot from the centre of the box is saved in the top right corner. Assisted by Kiko Femenía.,2025-01-21 05:34:05
12655,704859,66,44545409,66',"Corner, Mallorca. Conceded by Luiz Júnior.",2025-01-22 05:39:36
12655,704859,67,44545442,67',Copete (Mallorca) wins a free kick on the left wing.,2025-01-22 05:39:36
12655,704859,68,44545442,67',Foul by Pau Cabanes (Villarreal).,2025-01-22 05:39:36
12655,704859,69,44545443,68',"Substitution, Villarreal. Willy Kambwala replaces Juan Foyth.",2025-01-22 05:39:36
12655,704859,70,44545444,68',"Substitution, Villarreal. Nicolas Pépé replaces Gerard Moreno.",2025-01-21 05:34:05
12655,704859,71,44545473,72',Attempt missed. Pape Gueye (Villarreal) left footed shot from outside the box misses to the left. Assisted by Nicolas Pépé following a fast break.,2025-01-22 05:39:36
12655,704859,72,44545483,73',Foul by Cyle Larin (Mallorca).,2025-01-22 05:39:36
12655,704859,73,44545483,73',Kiko Femenía (Villarreal) wins a free kick on the right wing.,2025-01-22 05:39:36
12655,704859,74,44545484,74',"Substitution, Mallorca. Takuma Asano replaces Cyle Larin.",2025-01-21 05:34:05
12655,704859,75,44545494,76',"Substitution, Villarreal. Denis Suárez replaces Dani Parejo.",2025-01-21 05:34:05
12655,704859,76,44545495,76',"Substitution, Villarreal. Ayoze Pérez replaces Thierno Barry.",2025-01-22 05:39:36
12655,704859,77,44545496,77',Foul by Robert Navarro (Mallorca).,2025-01-21 05:34:05
12655,704859,78,44545496,77',Pape Gueye (Villarreal) wins a free kick on the right wing.,2025-01-21 05:34:05
12655,704859,79,44545507,78',Attempt blocked. Ayoze Pérez (Villarreal) right footed shot from the centre of the box is blocked. Assisted by Denis Suárez.,2025-01-21 05:34:05
12655,704859,80,44545518,78',Attempt missed. Denis Suárez (Villarreal) header from the centre of the box is high and wide to the left. Assisted by Álex Baena with a cross following a fast break.,2025-01-21 05:34:05
12655,704859,81,44545520,79',Attempt blocked. Ayoze Pérez (Villarreal) left footed shot from the left side of the box is blocked. Assisted by Álex Baena.,2025-01-22 05:39:36
12655,704859,82,44545523,79',"Corner, Villarreal. Conceded by Antonio Raíllo.",2025-01-22 05:39:36
12655,704859,83,-1,81',Delay in match because of an injury Martin Valjent (Mallorca).,2025-01-22 05:39:36
12655,704859,84,-1,83',Delay over. They are ready to continue.,2025-01-21 05:34:05
12655,704859,85,44545551,84',"Substitution, Mallorca. Valery Fernández replaces Martin Valjent because of an injury.",2025-01-21 05:34:05
12655,704859,86,44545574,86',"Substitution, Villarreal. Ramon Terrats replaces Pape Gueye.",2025-01-22 05:39:36
12655,704859,87,44545577,89',Foul by Johan Mojica (Mallorca).,2025-01-21 05:34:05
12655,704859,88,44545577,89',Pau Cabanes (Villarreal) wins a free kick in the defensive half.,2025-01-21 05:34:05
12655,704859,89,44545585,89',Johan Mojica (Mallorca) is shown the yellow card for a bad foul.,2025-01-22 05:39:36
12655,704859,90,44545596,90',Copete (Mallorca) wins a free kick in the defensive half.,2025-01-22 05:39:36
12655,704859,91,44545596,90',Foul by Nicolas Pépé (Villarreal).,2025-01-22 05:39:36
12655,704859,92,-1,90',Fourth official has announced 4 minutes of added time.,2025-01-21 05:34:05
12655,704859,93,-1,90'+1',"Corner, Mallorca. Conceded by Willy Kambwala.",2025-01-21 05:34:05
12655,704859,94,-1,90'+1',"Corner, Mallorca. Conceded by Sergi Cardona.",2025-01-21 05:34:05
12655,704859,95,44545611,90'+2',Attempt blocked. Takuma Asano (Mallorca) right footed shot from the centre of the box is blocked. Assisted by Mateu Morey with a cross.,2025-01-21 05:34:05
12655,704859,96,44545600,90'+2',Foul by Álex Baena (Villarreal).,2025-01-21 05:34:05
12655,704859,97,44545600,90'+2',Mateu Morey (Mallorca) wins a free kick in the attacking half.,2025-01-21 05:34:05
12655,704859,98,44545613,90'+2',Álex Baena (Villarreal) is shown the yellow card for a bad foul.,2025-01-21 05:34:05
12655,704859,99,44545615,90'+3',Attempt saved. Johan Mojica (Mallorca) left footed shot from outside the box is saved in the top right corner.,2025-01-21 05:34:05
12655,704859,100,-1,90'+3',"Corner, Mallorca. Conceded by Luiz Júnior.",2025-01-21 05:34:05
12655,704859,101,44545617,90'+3',"Attempt missed. Johan Mojica (Mallorca) left footed shot from outside the box is close, but misses the top right corner following a corner.",2025-01-21 05:34:05
12655,704859,102,44545624,90'+4',"Second Half ends, Villarreal 4, Mallorca 0.",2025-01-21 05:34:05
12655,704859,103,-1,,"Match ends, Villarreal 4, Mallorca 0.",2025-01-21 05:34:05
12655,704860,0,-1,,Lineups are announced and players are warming up.,2025-01-28 15:11:25
12655,704860,1,44585096,,First Half begins.,2025-01-28 15:11:25
12655,704860,2,44585118,3',"Corner, Alaves. Conceded by Sergio Carreira.",2025-01-28 15:11:25
12655,704860,3,-1,4',Penalty conceded by Fran Beltrán (Celta Vigo) with a hand ball in the penalty area.,2025-01-28 15:11:25
12655,704860,4,44585133,4',VAR Decision: Penalty Alaves.,2025-01-28 15:11:25
12655,704860,5,44585134,6',"Goal! Alaves 1, Celta Vigo 0. Kike García (Alaves) converts the penalty with a right footed shot to the bottom left corner.",2025-01-28 15:11:25
12655,704860,6,44585141,7',"Corner, Celta Vigo. Conceded by Nahuel Tenaglia.",2025-01-28 15:11:25
12655,704860,7,44585152,8',Carlos Benavídez (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,8,44585152,8',Foul by Fran Beltrán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,9,44585154,9',Carlos Vicente (Alaves) wins a free kick on the right wing.,2025-01-28 15:11:25
12655,704860,10,44585154,9',Foul by Pablo Durán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,11,-1,10',"Corner, Alaves. Conceded by Carl Starfelt.",2025-01-28 15:11:25
12655,704860,12,44585195,17',Foul by Manu Sánchez (Alaves).,2025-01-28 15:11:25
12655,704860,13,44585195,17',Sergio Carreira (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,14,44585263,23',Foul by Borja Iglesias (Celta Vigo).,2025-01-28 15:11:25
12655,704860,15,44585263,23',Nahuel Tenaglia (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,16,44585252,24',Foul by Tomás Conechny (Alaves).,2025-01-28 15:11:25
12655,704860,17,44585252,24',Marcos Alonso (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,18,44585269,26',Foul by Jon Guridi (Alaves).,2025-01-28 15:11:25
12655,704860,19,44585269,26',Marcos Alonso (Celta Vigo) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,20,44585300,32',Foul by Manu Sánchez (Alaves).,2025-01-28 15:11:25
12655,704860,21,44585300,32',Sergio Carreira (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,22,44585313,33',Marcos Alonso (Celta Vigo) is shown the yellow card.,2025-01-28 15:11:25
12655,704860,23,44585325,34',Foul by Mihailo Ristic (Celta Vigo).,2025-01-28 15:11:25
12655,704860,24,44585325,34',Kike García (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,25,44585328,35',Foul by Fran Beltrán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,26,44585328,35',Tomás Conechny (Alaves) wins a free kick on the left wing.,2025-01-28 15:11:25
12655,704860,27,44585354,41',Foul by Pablo Durán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,28,44585354,41',Nahuel Tenaglia (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,29,44585356,42',"Offside, Alaves. Kike García is caught offside.",2025-01-28 15:11:25
12655,704860,30,-1,45',Fourth official has announced 2 minutes of added time.,2025-01-28 15:11:25
12655,704860,31,44585369,45'+2',Foul by Carlos Vicente (Alaves).,2025-01-28 15:11:25
12655,704860,32,44585369,45'+2',Mihailo Ristic (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,33,-1,45'+2',"First Half ends, Alaves 1, Celta Vigo 0.",2025-01-28 15:11:25
12655,704860,34,-1,45',"Second Half begins Alaves 1, Celta Vigo 0.",2025-01-28 15:11:25
12655,704860,35,44585454,45',"Substitution, Celta Vigo. Javi Rodríguez replaces Yoel Lago.",2025-01-28 15:11:25
12655,704860,36,44585456,45',"Substitution, Celta Vigo. Williot Swedberg replaces Franco Cervi.",2025-01-28 15:11:25
12655,704860,37,44585487,48',Attempt saved. Williot Swedberg (Celta Vigo) right footed shot from outside the box is saved in the bottom right corner. Assisted by Pablo Durán.,2025-01-28 15:11:25
12655,704860,38,44585489,48',"Corner, Celta Vigo. Conceded by Jesús Owono.",2025-01-28 15:11:25
12655,704860,39,44585491,48',Attempt blocked. Sergio Carreira (Celta Vigo) right footed shot from outside the box is blocked.,2025-01-28 15:11:25
12655,704860,40,-1,49',"Corner, Alaves. Conceded by Sergio Carreira.",2025-01-28 15:11:25
12655,704860,41,44585495,49',"Attempt missed. Abdel Abqar (Alaves) header from the left side of the six yard box is close, but misses to the left. Assisted by Carlos Vicente with a cross following a corner.",2025-01-28 15:11:25
12655,704860,42,44585504,51',Foul by Fran Beltrán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,43,44585504,51',Tomás Conechny (Alaves) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,44,44585524,55',Attempt missed. Sergio Carreira (Celta Vigo) right footed shot from the right side of the box is just a bit too high.,2025-01-28 15:11:25
12655,704860,45,44585540,57',Foul by Carlos Vicente (Alaves).,2025-01-28 15:11:25
12655,704860,46,44585540,57',Williot Swedberg (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,47,44585548,58',Carlos Vicente (Alaves) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,48,44585548,58',Foul by Williot Swedberg (Celta Vigo).,2025-01-28 15:11:25
12655,704860,49,44585556,60',Carl Starfelt (Celta Vigo) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,50,44585556,60',Foul by Kike García (Alaves).,2025-01-28 15:11:25
12655,704860,51,44585567,63',Attempt missed. Marcos Alonso (Celta Vigo) left footed shot from outside the box is high and wide to the left. Assisted by Fran Beltrán.,2025-01-28 15:11:25
12655,704860,52,44585578,63',"Substitution, Celta Vigo. Tasos Douvikas replaces Borja Iglesias.",2025-01-28 15:11:25
12655,704860,53,44585579,64',Carlos Vicente (Alaves) wins a free kick on the right wing.,2025-01-28 15:11:25
12655,704860,54,44585579,64',Foul by Mihailo Ristic (Celta Vigo).,2025-01-28 15:11:25
12655,704860,55,44585580,64',Mihailo Ristic (Celta Vigo) is shown the yellow card for a bad foul.,2025-01-28 15:11:25
12655,704860,56,44585601,66',"Goal! Alaves 1, Celta Vigo 1. Pablo Durán (Celta Vigo) right footed shot from outside the box to the bottom left corner. Assisted by Mihailo Ristic.",2025-01-28 15:11:25
12655,704860,57,44585613,68',"Corner, Celta Vigo. Conceded by Ander Guevara.",2025-01-28 15:11:25
12655,704860,58,44585639,71',"Substitution, Alaves. Asier Villalibre replaces Carlos Benavídez.",2025-01-28 15:11:25
12655,704860,59,44585640,71',"Substitution, Alaves. Carlos Martín replaces Tomás Conechny.",2025-01-28 15:11:25
12655,704860,60,44585648,72',Foul by Sergio Carreira (Celta Vigo).,2025-01-28 15:11:25
12655,704860,61,44585648,72',Kike García (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,62,44585665,74',Carlos Martín (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,63,44585665,74',Foul by Fran Beltrán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,64,44585687,75',"Corner, Celta Vigo. Conceded by Abdel Abqar.",2025-01-28 15:11:25
12655,704860,65,44585688,75',Hand ball by Pablo Durán (Celta Vigo).,2025-01-28 15:11:25
12655,704860,66,44585689,75',"Substitution, Celta Vigo. Hugo Álvarez replaces Mihailo Ristic.",2025-01-28 15:11:25
12655,704860,67,44585691,76',"Attempt missed. Carlos Vicente (Alaves) right footed shot from outside the box is close, but misses to the right.",2025-01-28 15:11:25
12655,704860,68,44585711,78',Foul by Asier Villalibre (Alaves).,2025-01-28 15:11:25
12655,704860,69,44585711,78',Marcos Alonso (Celta Vigo) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,70,44585717,78',Foul by Abdel Abqar (Alaves).,2025-01-28 15:11:25
12655,704860,71,44585717,78',Tasos Douvikas (Celta Vigo) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,72,44585713,78',Abdel Abqar (Alaves) is shown the yellow card for a bad foul.,2025-01-28 15:11:25
12655,704860,73,44585718,81',Hugo Álvarez (Celta Vigo) is shown the yellow card for a bad foul.,2025-01-28 15:11:25
12655,704860,74,44585720,81',Foul by Manu Sánchez (Alaves).,2025-01-28 15:11:25
12655,704860,75,44585720,81',Pablo Durán (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,76,44585741,82',Kike García (Alaves) is shown the yellow card.,2025-01-28 15:11:25
12655,704860,77,44585746,83',Carl Starfelt (Celta Vigo) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,78,44585746,83',Foul by Kike García (Alaves).,2025-01-28 15:11:25
12655,704860,79,44585754,84',Foul by Carlos Vicente (Alaves).,2025-01-28 15:11:25
12655,704860,80,44585754,84',Fran Beltrán (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,81,44585760,85',"Substitution, Celta Vigo. Fernando López replaces Pablo Durán.",2025-01-28 15:11:25
12655,704860,82,44585775,87',Carlos Martín (Alaves) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,83,44585775,87',Foul by Fernando López (Celta Vigo).,2025-01-28 15:11:25
12655,704860,84,44585778,90',Foul by Abdel Abqar (Alaves).,2025-01-28 15:11:25
12655,704860,85,44585778,90',Williot Swedberg (Celta Vigo) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704860,86,-1,90',Fourth official has announced 3 minutes of added time.,2025-01-28 15:11:25
12655,704860,87,44585806,90'+1',"Substitution, Alaves. Toni Martínez replaces Kike García.",2025-01-28 15:11:25
12655,704860,88,-1,90'+1',Delay in match because of an injury Williot Swedberg (Celta Vigo).,2025-01-28 15:11:25
12655,704860,89,-1,90'+2',Delay over. They are ready to continue.,2025-01-28 15:11:25
12655,704860,90,44585811,90'+3',Carl Starfelt (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,91,44585811,90'+3',Foul by Toni Martínez (Alaves).,2025-01-28 15:11:25
12655,704860,92,44585813,90'+4',Foul by Asier Villalibre (Alaves).,2025-01-28 15:11:25
12655,704860,93,44585813,90'+4',Javi Rodríguez (Celta Vigo) wins a free kick in the defensive half.,2025-01-28 15:11:25
12655,704860,94,-1,90'+5',"Second Half ends, Alaves 1, Celta Vigo 1.",2025-01-28 15:11:25
12655,704860,95,-1,,"Match ends, Alaves 1, Celta Vigo 1.",2025-01-28 15:11:25
12655,704861,0,-1,,Lineups are announced and players are warming up.,2025-01-28 15:11:25
12655,704861,1,-1,,First Half begins.,2025-01-28 15:11:25
12655,704861,2,44579389,1',Attempt missed. Nico Williams (Athletic Club) right footed shot from the left side of the box is too high. Assisted by Alex Berenguer.,2025-01-28 15:11:25
12655,704861,3,44579412,2',Foul by Valentin Rosier (Leganes).,2025-01-28 15:11:25
12655,704861,4,44579412,2',Gorka Guruzeta (Athletic Club) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704861,5,44579453,4',Darko Brasanac (Leganes) wins a free kick in the attacking half.,2025-01-28 15:11:25
12655,704861,6,44579453,4',Foul by Andoni Gorosabel (Athletic Club).,2025-01-28 15:11:25
