player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Chris Duarte,duartch01,2022,3008,1459,-.2813392032537814,.2425870219992805,-.038752181254501,-.2180370080022544,1.245232405227577,1.027195397225322,-.2963558278710181,.4992797842810311,.2029239564100131,2.197239112201348,2.197239112201348,0,.4006474942900693,.3830614390326973,.7837089333227667,-.0392780770788473
David Duke Jr.,dukeda01,2022,668,320,-1.64085420602271,-2.236801340965086,-3.877655546987796,.8120055129800974,-.584996638555604,.2270088744244934,-1.23261024593503,-1.987455642577402,-3.220065888512432,-.0768058474340717,-.0768058474340717,0,-1.791880009860213,-1.035167502485921,-2.827047512346134,.0794638676156165
Kevin Durant,duranke01,2022,2772,1313,4.370317867494094,-.9445346013300648,3.425783266164029,1.237500072254794,3.303726230431522,4.541226302686316,3.960751291394425,-.0891598573961475,3.871591433998278,4.487900105476997,4.487900105476997,0,4.295701496430335,-.9418231996304168,3.353878296799918,1.175063876429505
Jaime Echenique,echenja01,2022,4,3,-3.116716080408918,2.465566139777259,-.6511499406316594,-58.1860484948804,39.51065815998702,-18.67539033489338,-14.87218331840325,10.28819577949302,-4.583987538910229,-.002698055036758,-.002698055036758,0,-10.65046846670221,1.619379322626128,-9.031089144076081,-3.883015645840681
Anthony Edwards,edwaran01,2022,3999,1903,.9188688479747951,-.0486396825996955,.8702291653750995,3.528274514578355,1.264406585184852,4.792681099763207,1.496990869449605,.2262620828427766,1.723252952292382,4.361696379489399,4.361696379489399,0,2.260490384530305,.7121351585885323,2.972625543118837,.4273375752230949
Kessler Edwards,edwarke02,2022,1510,722,-2.004896956145264,-1.095215059917131,-3.100112016062396,.3909906963191744,-3.778343738607364,-3.387353042288189,-1.638990988907212,-1.701796346649011,-3.340787335556223,-.2178770396486662,-.2178770396486662,0,-1.820171306906738,-1.407149158619539,-3.227320465526277,.1157544748627743
Rob Edwards,edwarro01,2022,21,11,-.2826394341036746,3.446577315018934,3.16393788091526,-33.40010918558256,-4.441166148309636,-37.84127533389219,-7.082532124107938,2.01366624724903,-5.068865876858906,-.0132876581226115,-.0132876581226115,0,-7.046660100448124,-1.270435020722407,-8.31709512117053,2.102386633350259
CJ Elleby,ellebcj01,2022,1218,578,-1.175619179998948,-.7209326336160415,-1.896551813614989,-.9488374367681958,-3.098038067038951,-4.046875503807147,-1.209909446666084,-1.205386341412263,-2.415295788078347,.0990671897767396,.0990671897767396,0,-.6793283390724971,-1.641615094760462,-2.32094343383296,.3690232815344474
Wayne Ellington,ellinwa01,2022,1426,679,-1.514586998098881,-1.241815442058462,-2.756402440157343,-1.169898721827979,-2.642484089798709,-3.812382811626687,-1.493480784397128,-1.579834660857984,-3.073315445255112,-.1115299263118482,-.1115299263118482,0,-1.338374414165366,-2.143706636932031,-3.482081051097396,-.4238073936878771
Joel Embiid,embiijo01,2022,3189,1582,5.396020868093217,2.156083399970987,7.552104268064204,3.188027566187471,2.174086308888412,5.362113875075884,5.235714431514834,2.273285609019916,7.50900004053475,8.325726967841913,8.325726967841913,0,4.635267829981152,2.856022323931735,7.491290153912888,.5470192278940973
James Ennis III,ennisja01,2022,120,56,-.4670852716349266,-1.084186383916181,-1.551271655551108,1.61006291308474,-2.366875127769719,-.7568122146849784,-.0526527168084717,-1.410032869944787,-1.462685586753259,.0160572341576405,.0160572341576405,0,-.2374216892332626,-2.99856624369127,-3.235987932924532,-.0169166899013976
Drew Eubanks,eubandr01,2022,1367,645,-2.826968022762296,-.1560111210444299,-2.982979143806726,-5.110858064466736,-.2085996586619019,-5.319457723128638,-3.481927424633446,-.1184911511358915,-3.600418575769338,-.2827519353851125,-.2827519353851125,0,-2.600585007312399,-.8000853357889662,-3.400670343101365,.2325487913065031
Tacko Fall,fallta01,2022,121,59,-4.339475878181267,2.693083718530906,-1.646392159650361,-.2256131451071673,2.07869123039061,1.853078085283442,-3.757388421029148,2.637215532784956,-1.120172888244192,.0484772792308976,.0484772792308976,0,-3.541948547721931,-.1188875165689991,-3.66083606429093,-1.188738594330544
Derrick Favors,favorde01,2022,1358,653,-3.022693137794868,.8376021021056508,-2.185091035689218,-3.714534975992799,2.434777531057343,-1.279757444935456,-3.291852305486987,1.214913835221168,-2.076938470265818,.2216945911934524,.2216945911934524,0,-4.171536199842639,.9099333419596731,-3.261602857882966,-1.133581907080777
Bruno Fernando,fernabr01,2022,164,71,-2.593760753327646,-.7992851919429316,-3.393045945270578,-11.13779396870684,-6.133659469126021,-17.27145343783286,-4.526398726346248,-2.048778517443304,-6.57517724378955,-.1413943162935701,-.1413943162935701,0,-5.980813113488496,-3.382196200299095,-9.36300931378759,.9195956992655187
Dorian Finney-Smith,finnedo01,2022,3900,1970,-1.194150672775699,1.267652644306396,.0735019715306975,3.900645860413263,-1.795727553505072,2.104918306908191,-.2170699241349422,.6636450825261234,.4465751583911812,3.173276146036363,3.173276146036363,0,-.2364371648905547,1.602845469250855,1.3664083043603,-1.231477513940066
Malik Fitts,fittsma01,2022,82,38,-9.210377422330064,-4.005309715831119,-13.21568713816118,-23.15769399541065,1.111361404727746,-22.04633259068291,-12.74737944900733,-3.283090934485833,-16.03047038349316,-.2597205113074343,-.2597205113074343,0,-10.50568708434126,-5.564271965447136,-16.06995904978839,.4879497117067748
Malachi Flynn,flynnma01,2022,706,337,-.2079064051094536,2.288331488603183,2.080425083493729,-1.610211369248474,-1.007108069781708,-2.617319439030182,-.5335524846063191,1.732164210625015,1.198611726018696,.6734076243538378,.6734076243538378,0,-.6268482575088066,.878887020481572,.2520387629727654,-.8107184345215619
Bryn Forbes,forbebr01,2022,2196,1041,.1036520435507277,-4.306238707100561,-4.202586663549833,-2.640522996969388,.5585809060510976,-2.081942090918291,-.4911662435965743,-3.559534904271222,-4.050701147867797,-.6923036587129149,-.6923036587129149,0,-.5386797411149937,-4.045725982055171,-4.584405723170166,.1726958729821241
Aleem Ford,fordal03,2022,144,74,-7.812341394851747,-.9275559831334496,-8.739897377985196,-3.277895282259916,-9.3062317827761,-12.58412706503602,-7.295226617591938,-2.719176346127379,-10.01440296371932,-.2711624666634427,-.2711624666634427,0,-7.049163754772042,-2.441852171849265,-9.491015926621307,-1.131128603387199
Trent Forrest,forretr01,2022,1219,590,-1.403702551172358,1.079868850168315,-.3238337010040424,.7343258891191189,2.026983475267205,2.761309364386324,-1.086628093356834,1.320012371415405,.2333842780585716,.8920156395905995,.8920156395905995,0,-1.012958009504362,.3108360513237674,-.7021219581805946,-.6719181201600696
Evan Fournier,fournev01,2022,3582,1754,.2437300046195782,-1.457363619757743,-1.213633615138165,3.450227714522169,-2.744135545486472,.7060921690356978,.954372724499903,-1.812883480311394,-.8585107558114913,1.705373854416986,1.705373854416986,0,1.509065670283346,-1.259446912605639,.2496187576777067,.7498281033225719
De'Aaron Fox,foxde01,2022,3662,1728,.787310032825803,-2.591801298626186,-1.804491265800383,1.719308678449832,-3.991079178504415,-2.271770500054583,1.042362803273921,-2.986822388742032,-1.944459585468111,.7158186832055682,.7158186832055682,0,.8733713187693629,-2.200274249713179,-1.326902930943816,.7929271274807242
Tim Frazier,fraziti01,2022,412,200,-4.593177998936711,1.39216154984059,-3.20101644909612,-5.840919411609005,.8088466197832491,-5.032072791825755,-5.077388234508654,1.373508788830522,-3.703879445678132,-.0964742811864162,-.0964742811864162,0,-4.786918315297038,.3839475210099317,-4.402970794287106,-.8827493526505492
Wenyen Gabriel,gabriwe01,2022,108,47,-2.689605550895758,-5.059375374351638,-7.748980925247395,-4.239423407145405,.9672122087868578,-3.272211198358547,-3.12256829879802,-4.065273302998729,-7.187841601796749,-.110895335523388,-.110895335523388,0,-3.38778670413449,-4.757712504483872,-8.145499208618361,1.794748371499838
Daniel Gafford,gaffoda01,2022,2165,1054,.4804839604223363,-.5023251665200663,-.02184120609773,.2354310040949021,-2.210203021460129,-1.974772017365227,.4763534208029079,-.8583233388694171,-.3819699180665093,1.267448442415187,1.267448442415187,0,.1000322490967684,-.1401408630877179,-.0401086139909495,-.4679645645429262
Danilo Gallinari,gallida01,2022,2434,1166,.9805051181788165,-2.222352685671643,-1.241847567492827,1.683788658075092,-1.38270382032131,.301084837753782,1.137626591258817,-2.165846738762908,-1.028220147504091,1.013734108905669,1.013734108905669,0,1.49995590777154,-2.434989554779729,-.9350336470081884,-1.028684584432315
Langston Galloway,gallola01,2022,229,107,-6.641872070700659,.9548924109969947,-5.686979659703663,-8.303309693387781,6.436174007388414,-1.867135685999369,-7.421498271561147,2.156637916996154,-5.264860354564992,-.1350981775090478,-.1350981775090478,0,-7.208529151268809,-.4741217249452225,-7.682650876214031,-.5698979006627782
Darius Garland,garlada01,2022,3314,1626,3.384481815200183,-.9821976350317614,2.402284180168422,6.295143034818414,2.759012366752493,9.054155401570906,4.196471505993728,-.3239769053970305,3.872494600596697,5.49902107173144,5.49902107173144,0,3.348479795271882,.061827163477185,3.410306958749068,.0927462614837812
Marcus Garrett,garrema01,2022,255,128,-4.171744091872687,-3.823218000758287,-7.994962092630974,4.019595793949136,-3.886746672516022,.1328491214331149,-2.781267725681162,-4.118520439546527,-6.899788165227688,-.2675476603742457,-.2675476603742457,0,-4.901347680312888,-2.845664971511149,-7.747012651824038,-1.274991838924578
Usman Garuba,garubus01,2022,226,105,-2.823240654147987,4.340873030960092,1.517632376812105,3.05194954232846,10.77847028391751,13.83041982624597,-1.726269335574896,6.096771243924059,4.370501908349163,.3834307437053616,.3834307437053616,0,-1.39335430550283,2.735139149529835,1.341784844027005,.5184131650392464
Luka Garza,garzalu01,2022,730,340,-1.403162672929028,-2.419725438047605,-3.822888110976632,-.4986469485305003,.837762814847438,.3391158663169377,-1.189762271713501,-1.799885158644049,-2.98964743035755,-.0418726448291373,-.0418726448291373,0,-1.449951364644664,-1.696161404366156,-3.14611276901082,.7249181981894237
Rudy Gay,gayru01,2022,1487,712,.5021530647592329,1.10460992072265,1.606762985481883,1.387275100712675,1.672422227122098,3.059697327834774,.6427574313464279,1.273546554263564,1.916303985609992,1.694379612104157,1.694379612104157,0,2.068607466491984,.4896764953315503,2.558283961823534,-.0420550015411821
Paul George,georgpa01,2022,1922,924,.7596108986596204,2.655435273622203,3.415046172281824,-2.41600064085748,3.207981483238669,.7919808423811894,.1984244127703127,2.907243051879499,3.105667464649812,2.819627495252441,2.819627495252441,0,1.433583762766161,3.082333594789734,4.515917357555895,2.140753043105836
Taj Gibson,gibsota01,2022,1429,712,-2.102606248468824,-.8337291282068936,-2.936335376675718,.7040191915786426,3.19883071408183,3.902849905660472,-1.649602226233442,-.0371000584494018,-1.686702284682843,.3818811893254108,.3818811893254108,0,-2.37042131680629,-.3756073765098921,-2.746028693316182,-1.132161046982602
Josh Giddey,giddejo01,2022,3540,1700,-1.418345090851658,.0455970169827088,-1.372748073868949,-1.434751503741378,-2.163764890455879,-3.598516394197257,-1.382129019562367,-.4286918704608437,-1.810820890023211,.8199987891296863,.8199987891296863,0,-1.63171427328467,-.6121069682460099,-2.24382124153068,.6640037099423058
Shai Gilgeous-Alexander,gilgesh01,2022,3277,1560,1.368681754624187,-.6445807661248706,.724100988499316,1.150506228678991,-1.834599683722514,-.6840934550435231,1.589085525216236,-.9486464685967386,.640439056619497,2.700321907747554,2.700321907747554,0,.548619005538409,-.6398394666324317,-.0912204610940226,.0678157957190097
Anthony Gill,gillan01,2022,492,234,-.6710699155046762,.4559202200323615,-.2151496954723147,2.160550223483096,5.105501112464607,7.266051335947702,-.1013975127296763,1.484604089702686,1.383206576973009,.4959257434006096,.4959257434006096,0,-2.029137028742135,-.2231229958415606,-2.252260024583696,.5014465988755722
Freddie Gillespie,gillefr01,2022,244,119,-6.455474168221768,3.267366287338458,-3.188107880883309,-3.817400632013684,-.3317495329384516,-4.149150164952135,-6.247961031085952,2.773356757554566,-3.474604273531385,-.0437677296798689,-.0437677296798689,0,-6.672356999946897,2.047196922836554,-4.625160077110343,-.5129255911711915
Rudy Gobert,goberru01,2022,3059,1476,.4042646949845631,6.675284992308738,7.079549687293301,1.118811849107683,2.681308714710886,3.800120563818568,.5155431300948439,6.283651723093782,6.799194853188625,7.186697214159055,7.186697214159055,0,.7525556441579141,5.607578076975956,6.360133721133871,-.0607945145285105
Brandon Goodwin,goodwbr01,2022,621,316,-1.506588977523238,1.273563642411202,-.2330253351120353,-.0382987651372434,-1.97176330899115,-2.010062074128393,-1.283854811165369,.6096940013552146,-.6741608098101548,.3308092971357926,.3308092971357926,0,-2.606441841490852,2.108013664633464,-.4984281768573884,-1.154111902429985
Jordan Goodwin,goodwjo01,2022,9,6,-31.26454270059949,-2.538426870969599,-33.80296957156909,-42.86994458594784,-20.05195434410232,-62.92189893005016,-35.62184517836366,-6.3372413787509,-41.95908655711456,-.1113575332553697,-.1113575332553697,0,-22.18108467758512,-3.982975117719798,-26.16405979530492,-7.219765047528101
Aaron Gordon,gordoaa01,2022,3630,1770,-.5023295912674783,.6046269497558517,.1022973584883734,6.587244611073643,-.8583307047609935,5.72891390631265,.9201966891680597,.3278769063805663,1.248073595548626,3.603974955664635,3.603974955664635,0,.8246401456959971,-.3214369293753866,.5032032163206105,-.1799942045552246
Eric Gordon,gordoer01,2022,3122,1454,-.1229895882024126,-3.805668926075592,-3.928658514278004,3.12557035929858,-1.252340249757842,1.873230109540738,.5836754153101293,-3.430478076784751,-2.846802661474622,-.0718716801253455,-.0718716801253455,0,-.0882530863522871,-4.834828270332957,-4.923081356685244,.0841912560433907
Devonte' Graham,grahade01,2022,3555,1735,.8810293629881539,-2.511589795147749,-1.630560432159595,1.997439175151564,-1.817941069139157,.1794981060124075,1.184046530204726,-2.497267699779172,-1.313221169574446,1.265529517964722,1.265529517964722,0,1.720845901020172,-2.090779584568093,-.3699336835479201,-.4953583436587346
Jerami Grant,grantje01,2022,2386,1158,-.765349817081735,-2.044022422634681,-2.809372239716416,-4.778552211390978,2.043774479490515,-2.734777731900463,-1.501579270645146,-1.281949061373971,-2.783528332019117,-.019802453052698,-.019802453052698,0,-1.686581978012331,-1.396333585705394,-3.082915563717726,-.0326705994322101
Hassani Gravett,graveha01,2022,342,171,-.8482098030705789,-.6852361342779438,-1.533445937348523,.0594518071456017,2.905382730062364,2.964834537207965,-.6537575010770716,.0526567572330953,-.6011007438439763,.1859020462002846,.1859020462002846,0,-1.245760678489105,-.6720921944140168,-1.917852872903122,-.8407787285843417
Danny Green,greenda02,2022,1960,957,-1.210419457263727,.9402409699302678,-.2701784873334596,1.978278714942692,2.15471179509226,4.132990510034952,-.6268529010040624,1.235714245293065,.608861344289003,1.639003142136968,1.639003142136968,0,-.6148695318294963,1.769395645153004,1.154526113323507,-.0609009955222421
Draymond Green,greendr01,2022,2137,1018,-.8228198075760025,4.227071964904608,3.404252157328606,-.8910690536199395,3.626509916963918,2.735440863343979,-.9037621773312497,4.27392053967047,3.370158362339221,3.237384489326864,3.237384489326864,0,-.5310916489296263,4.1145139136755,3.583422264745874,1.845081812875383
JaMychal Green,greenja01,2022,1507,732,-1.672943753849482,1.073494211961622,-.5994495418878596,-5.682498014236155,1.812135574190844,-3.87036244004531,-2.639249245768012,1.25261325816976,-1.386635987598251,.50975076193527,.50975076193527,0,-1.726146893545141,1.114840564873982,-.6113063286711586,.1138846187236271
Javonte Green,greenja02,2022,2259,1073,-.3037911089680569,1.124219833764407,.82042872479635,3.283758366391225,-1.450495906164719,1.833262460226506,.4304054350064939,.6657524576118384,1.096157892618332,2.098383191050817,2.098383191050817,0,-.757944206762831,1.099714372035242,.341770165272411,-.3406290859473329
Jalen Green,greenja05,2022,2948,1376,-2.538167789745429,-3.259881483497953,-5.798049273243382,-7.262666642087787,-4.17570092344028,-11.43836756552807,-3.616134530696955,-3.567039941448479,-7.183174472145435,-3.140409345760993,-3.140409345760993,0,-3.084500321053822,-4.138171028523017,-7.222671349576838,.9045854134135553
Jeff Green,greenje02,2022,2881,1390,-2.217353993356793,-1.716310815208343,-3.933664808565137,-.9514290903524215,-2.095431942538487,-3.046861032890908,-2.097448053846341,-1.932987297894359,-4.030435351740699,-.9071690519288127,-.9071690519288127,0,-2.307108205657944,-2.57358583216226,-4.880694037820204,-.0976981724849426
Josh Green,greenjo02,2022,1382,658,-.664808028552117,2.384104911696593,1.719296883144476,-.9338800438279014,4.330868679923794,3.396988636095893,-.7828826794134071,2.898864362173071,2.115981682759664,1.641135648730003,1.641135648730003,0,-1.7594427215713,1.78840945070514,.02896672913384,.4631554390040559
Blake Griffin,griffbl01,2022,1870,880,-.971682522278873,4.293314178147741,3.321631655868868,-2.196561465468247,-2.498078715319248,-4.694640180787495,-1.304129167630806,3.143413687947667,1.839284520316861,2.068997304352261,2.068997304352261,0,-.9260738291784212,2.752265246911619,1.826191417733197,.413258147125843
Quentin Grimes,grimequ01,2022,1405,696,.2429842272975074,.6877925480987293,.9307767753962366,-4.093819352028435,3.909406785429344,-.1844125665990908,-.6324710518233005,1.412105565381563,.7796345135582622,1.252502731471626,1.252502731471626,0,.101630378196693,1.06644262179294,1.168072999989633,-.0691969213221569
Kyle Guy,guyky01,2022,376,175,-.4845048493769329,.5086109070296264,.0241060576526935,-5.21180581003257,-1.359083376444443,-6.570889186477014,-1.539073904800406,.1031183509666572,-1.435955553833749,.1186810954956071,.1186810954956071,0,-1.203211301482813,-.9936062124467461,-2.196817513929559,1.155823372064828
Rui Hachimura,hachiru01,2022,755,372,-1.421957500415495,-.8816433304882734,-2.303600830903767,-1.50240950859073,-1.619623896477251,-3.122033405067981,-1.500128637685445,-1.060838973657492,-2.560967611342937,.0355151634319585,.0355151634319585,0,-1.388102967217455,-1.429542113776681,-2.817645080994136,-1.008917489147134
Tyrese Haliburton,halibty01,2022,4172,1989,3.631437592586161,-.8821710249014951,2.749266567684666,-.5477472354868943,-.7672559073736442,-1.315003142860538,2.990524839031036,-.8669725535292753,2.123552285501761,4.926409021706848,4.926409021706848,0,2.766287657326497,-.5852997587120788,2.180987898614418,-.3106196356119845
Tyler Hall,hallty01,2022,5,2,-5.608998802572179,-7.735107823836239,-13.34410662640842,-33.80892869997911,-33.89470407505539,-67.70363277503449,-11.93111355621528,-13.74029046540122,-25.6714040216165,-.0233045871102268,-.0233045871102268,0,-12.28109469179599,-13.50035308360708,-25.78144777540307,-.3607587309888903
R.J. Hampton,hamptrj01,2022,1766,838,-2.359776874349006,-.9075072442363307,-3.267284118585337,-6.935659506128538,-1.358240847346401,-8.293900353474939,-3.359374715985137,-1.013342261250807,-4.372716977235944,-.695464854958744,-.695464854958744,0,-4.21845828116671,-1.275499324084735,-5.493957605251444,.2414852041321339
Tim Hardaway Jr.,hardati02,2022,2515,1245,.6803058177190302,.2204874478501758,.9007932655692061,-1.62291607493428,-.1724483138691873,-1.795364388803467,.2302730501315011,.125086131490495,.3553591816219961,1.969844115444087,1.969844115444087,0,1.032396338247748,.5882603733953931,1.620656711643141,-.1356537876506932
James Harden,hardeja01,2022,3545,1701,4.047212339041749,-1.418645745680722,2.628566593361028,2.458111908500471,-1.083734450636747,1.374377457863724,3.940556524562751,-1.415634216616888,2.524922307945863,4.592165876828824,4.592165876828824,0,4.269007818046997,-1.441535767112169,2.827472050934827,.646605164742424
Maurice Harkless,harklma01,2022,1772,842,-3.55364375810953,-.3382945103679461,-3.891938268477475,.055936105749721,2.873317561306778,2.929253667056499,-3.006946188176052,.3700887914152887,-2.636857396760763,.0484755423501516,.0484755423501516,0,-2.761344471518906,-.5333695842712523,-3.294714055790158,-.2657207709398436
Jared Harper,harpeja01,2022,19,10,3.835030994617212,-4.524756661455355,-.6897256668381431,5.010393445606808,1.324103428166261,6.334496873773069,4.422677134704742,-3.536844099940643,.8858330347640995,.0180297797123719,.0180297797123719,0,2.94607411690861,-5.809765568892661,-2.863691451984051,-2.803341779271253
Montrezl Harrell,harremo01,2022,2668,1292,2.205034562167874,-.5463012269315309,1.658733335236343,1.046741080992284,2.377191987471737,3.423933068464021,2.114478041846806,.0577843110703412,2.172262352917147,3.241332944910664,3.241332944910664,0,1.458574949408578,-.142830634022792,1.315744315385786,-.5050112063369629
Gary Harris,harriga01,2022,3258,1557,-.8006876540303944,-1.486820683654456,-2.287508337684851,.5503645849258211,-1.580203903421155,-1.029839318495334,-.4929416294819443,-1.57371702099957,-2.066658650481514,.5423383408680738,.5423383408680738,0,-1.939845971588883,-1.150316358715835,-3.090162330304717,-.0912079796207121
Joe Harris,harrijo01,2022,902,423,-2.674499524582972,-2.576340142443844,-5.250839667026816,-3.399574408139859,2.01233913345686,-1.387235274682999,-3.012411118988111,-1.750243483220898,-4.762654602209007,-.4339368725957691,-.4339368725957691,0,-2.747239859707306,-1.844046829139064,-4.591286688846369,-.0974297970585717
Shaquille Harrison,harrish01,2022,49,23,-5.058414103272198,5.040222457201742,-.0181916460704556,-9.802405602732961,.559751194310377,-9.242654408422585,-6.358590031098251,4.460631860217721,-1.897958170880529,.0101876957798308,.0101876957798308,0,-8.240896898597795,3.458571072316918,-4.782325826280877,1.892765329636709
Tobias Harris,harrito02,2022,3612,1797,.3922766413435755,-2.011670332576594,-1.619393691233018,1.068593836136469,-4.162429009444113,-3.093835173307644,.5392159223109416,-2.602175023703691,-2.06295910139275,.6222525843976434,.6222525843976434,0,-.0455842444738247,-1.995173935669884,-2.040758180143709,-1.213444332275537
Isaiah Hartenstein,harteis01,2022,1696,796,-.3108491259949888,2.96482328513656,2.653974159141571,3.257229445650821,4.220335013903344,7.477564459554165,.4406816368888877,3.424018855562509,3.864700492451397,2.714441093913763,2.714441093913763,0,-.271359040228438,4.577370172941883,4.306011132713445,1.04499694351369
Josh Hart,hartjo01,2022,3178,1542,1.090988960165843,.2298328694751303,1.320821829640973,.1026502973270861,-2.04043491960434,-1.937784622277254,.9564773398006292,-.2111615102667359,.7453158295338935,2.757856139340257,2.757856139340257,0,.9734088004578501,.385149916783475,1.358558717241325,.6610981776228533
Udonis Haslem,hasleud01,2022,122,57,-2.713554010168386,-10.32091160894165,-13.03446561911003,-4.505004659390131,7.569215282853778,3.064210623463647,-3.291385721067933,-7.265491725094753,-10.55687744616269,-.2275499684055456,-.2275499684055456,0,-4.984767289982617,-5.812425953931459,-10.79719324391408,.2267602098834263
Sam Hauser,hausesa01,2022,138,62,.3286875003329967,2.250286786342274,2.578974286675271,-7.854251690976202,4.158583626073434,-3.695668064902769,-1.414004182261833,2.706930647969214,1.292926465707382,.1274090949170506,.1274090949170506,0,-2.486597020760551,-.4325456628197018,-2.919142683580253,-.373898994036481
Jaxson Hayes,hayesja02,2022,1757,848,-.3865451552018631,-.9468898323300502,-1.333434987531913,-3.35048084908136,.602247162786551,-2.748233686294809,-1.02249040159147,-.6699465760830794,-1.692436977674549,.4574895568895589,.4574895568895589,0,-1.325184356922152,-1.173009573765451,-2.498193930687603,-.0141260536304031
Killian Hayes,hayeski01,2022,2505,1197,-3.674223781499222,-.9788915102935795,-4.653115291792802,-3.284052475849695,-1.076314737902901,-4.360367213752596,-3.768047870917919,-1.002904770540705,-4.770952641458624,-1.237239048533079,-1.237239048533079,0,-3.954090164779591,-.1170881666171017,-4.071178331396693,.2449326314737216
Gordon Hayward,haywago01,2022,3319,1547,-.2138478080538202,-1.594694850447633,-1.808542658501453,.9230107626933307,-.8218420805060472,.1011686821872836,-.0073937554120603,-1.520521337872961,-1.527915093285021,.9699626200914836,.9699626200914836,0,.5732129186557293,-1.736288614031023,-1.163075695375294,.5592042541280926
Aaron Henry,henryaa01,2022,38,17,-11.64614603236998,-3.555724280136607,-15.20187031250658,-21.42769056907263,-9.551400226601704,-30.97909079567433,-14.48070881729692,-5.105909351092325,-19.58661816838925,-.1466562901002784,-.1466562901002784,0,-13.07265960687219,-7.968217140207848,-21.04087674708004,.428198643185058
Juancho Hernangomez,hernaju01,2022,321,152,-4.024214753578508,-1.441736940813408,-5.465951694391916,-4.27970895336176,-4.780240588179064,-9.059949541540822,-4.330323438136755,-2.275154342601308,-6.605477780738063,-.3029314635560418,-.3029314635560418,0,-4.206129948181937,-3.112117454649081,-7.318247402831019,.4482880835778546
Willy Hernangomez,hernawi01,2022,1085,515,.7289239277104675,-1.813340181402229,-1.084416253691762,1.625717641736512,-3.950898038536255,-2.325180396799743,.9841063455227109,-2.373170541636438,-1.389064196113727,.3583966682788801,.3583966682788801,0,1.124051979270365,-1.38892308819945,-.2648711089290854,.2254990327709624
Tyler Herro,herroty01,2022,3191,1568,1.880415724144764,-1.011406863184317,.869008860960447,2.366020962279855,-1.366094312447732,.9999266498321231,2.068359218185119,-1.18163457100004,.8867246471850796,2.915288046795341,2.915288046795341,0,2.123167436847019,-1.114938464858764,1.008228971988255,.2037940768528022
Buddy Hield,hieldbu01,2022,3798,1811,1.378471135784753,-1.158776176715263,.2196949590694902,.058964430999863,-.3782017134267799,-.3192372824269169,1.200198059819809,-1.00976797420935,.1904300856104586,2.722098069622864,2.722098069622864,0,1.884655453449608,-1.105341080235415,.7793143732141927,.1292827210187275
Haywood Highsmith,highsha01,2022,150,71,-5.640722896569966,-9.495413782984185,-15.13613667955415,-4.768301415121285,-14.81577021858741,-19.58407163370869,-5.844135754019958,-11.21496437350177,-17.05910012752173,-.5139019276950659,-.5139019276950659,0,-6.083907159284621,-9.479506106999398,-15.56341326628402,-.855025503486327
George Hill,hillge01,2022,2195,1044,-.7171692141897357,.6479746602010246,-.0691945539887111,.8735148468661621,9.261924681103693,10.13543952796985,-.4459507084065431,2.467918075201715,2.021967366795172,2.512290390878111,2.512290390878111,0,-.9791174654890819,1.530779133297021,.5516616678079392,-1.159809253174977
Malcolm Hill,hillma01,2022,418,196,.9472471522728316,.3529153709000579,1.30016252317289,-2.004044206474712,-2.407358792288623,-4.411402998763335,.4014151144544425,-.1634889381520938,.2379261763023487,.2995389825130291,.2995389825130291,0,-.4871926377150773,.0512545877375435,-.4359380499775337,-.2015833224347726
Solomon Hill,hillso01,2022,286,139,-2.200569407796057,1.725786220185039,-.4747831876110185,-1.627274971762316,11.52860083805702,9.901325866294705,-2.242159325479774,3.918072700657139,1.675913375177365,.310703029265721,.310703029265721,0,-1.727253595511814,2.813650348429767,1.086396752917953,-1.010484487985909
Nate Hinton,hintona01,2022,5,2,-18.87419142913739,2.625445288733748,-16.24874614040364,11.53942188910464,37.49042068379708,49.02984257290171,-13.70040133171496,10.08518338556771,-3.615217946147254,-.0009964534611925,-.0009964534611925,0,-16.92513767689834,-3.579286854682927,-20.50442453158127,12.86001903525764
Jaylen Hoard,hoardja01,2022,4,2,-20.26589605938836,1.83543350238303,-18.43046255700533,-57.82887827234467,4.266899102959885,-53.56197916938478,-29.1807341685161,2.451119313132419,-26.72961485538368,-.0239476197241215,-.0239476197241215,0,-18.73821723726075,-6.77694381604025,-25.515161053301,-2.12907430043669
Aaron Holiday,holidaa01,2022,1539,749,-.8598081399246731,-.5545828096847981,-1.414390949609471,-3.586983296975933,.1040391279724092,-3.482944169003523,-1.463560259898615,-.4321268425195351,-1.89568710241815,.3228960812356179,.3228960812356179,0,-1.7018567390092,-.70053383358409,-2.402390572593291,-.3638789857240908
Jrue Holiday,holidjr01,2022,3336,1592,2.411817620376002,1.325293546354693,3.737111166730695,7.314474866799811,-2.016400099944446,5.298074766855365,3.548883563561288,.6928609361943506,4.241744499755638,5.67430029977618,5.67430029977618,0,3.265560794463803,.5384997905880279,3.804060585051832,-.0820764986963115
Justin Holiday,holidju01,2022,3331,1600,-.8677019216904517,-2.067412236902047,-2.935114158592499,.1411985153286464,-1.581749805521192,-1.440551290192546,-.7086093352706564,-2.060405982812528,-2.769015318083184,-.0138558007913666,-.0138558007913666,0,-.0718891779221646,-1.798118202748146,-1.870007380670311,.4744867866687623
