player_id,game_id,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce
8475287,96912987975,583,45592,12,12,92,27.0,4,4,22,381,704,21.0,29.0,0,0,15.0,1,36755,2214,6623
8475314,137293397506,136,74649,23,20,195,102.0,2,5,47,90,199,24.0,44.0,0,0,50.0,8,65269,59,9321
8475324,137293395316,1020,72725,8,0,61,59.0,0,1,13,0,0,26.0,48.0,0,0,71.0,1,62856,9652,217
8475343,113065152597,840,36412,8,7,52,117.0,0,0,28,274,551,22.0,7.0,3,0,26.0,11,27981,8367,64
8475413,58551590145,725,19061,3,3,29,25.0,0,0,8,42,96,15.0,9.0,0,0,12.0,-3,16786,138,2137
8475430,18171181496,198,5965,0,1,8,10.0,0,0,17,0,0,1.0,8.0,0,0,6.0,-1,5965,0,0
8475455,139312416441,1802,80556,13,1,58,194.0,0,0,104,0,0,16.0,26.0,0,1,74.0,-2,71631,8785,140
8475461,44418458111,205,9709,2,1,10,25.0,0,0,4,38,75,5.0,4.0,0,0,7.0,3,9026,85,598
8475462,127198290189,945,63236,13,2,90,164.0,0,0,40,0,0,23.0,34.0,0,0,75.0,15,52701,10336,199
8475625,72684741359,702,31260,3,0,58,80.0,0,0,15,0,0,8.0,13.0,0,0,54.0,-15,29138,2029,93
8475690,139312417081,1587,80860,18,2,45,32.0,0,1,41,0,0,20.0,45.0,0,1,159.0,4,66443,14113,304
8475692,131236336938,1950,62164,22,15,96,13.0,3,4,18,9,14,33.0,17.0,0,0,36.0,-9,52489,113,9562
8475714,129217314008,1152,61191,19,15,136,28.0,2,7,14,33,70,19.0,11.0,2,0,27.0,4,48228,6055,6908
8475716,52494536077,260,23699,3,1,28,22.0,0,0,14,0,0,9.0,22.0,0,0,43.0,-1,21078,2594,27
8475718,137293396983,680,75517,16,2,89,89.0,0,0,43,0,0,21.0,59.0,0,0,83.0,13,67276,8074,167
8475722,121141232332,1425,58814,21,20,111,53.0,7,5,21,12,41,31.0,25.0,0,0,23.0,-4,50209,376,8229
8475726,137293396558,1738,68671,20,24,203,48.0,5,5,20,4,14,35.0,34.0,0,0,16.0,-1,56110,3723,8838
8475728,125179273233,434,55424,12,6,60,85.0,0,0,26,322,668,24.0,23.0,0,0,31.0,8,47654,7477,293
8475730,34323355414,425,18018,3,2,30,50.0,0,0,10,0,0,5.0,11.0,0,0,20.0,0,17278,644,96
8475735,107008092661,159,30416,4,5,40,69.0,0,0,17,104,211,14.0,13.0,1,1,24.0,-2,27359,2996,61
8475738,98932005657,392,40023,7,8,86,32.0,2,3,14,96,193,22.0,12.0,0,0,21.0,-8,34215,89,5719
8475744,127198293416,945,67442,33,19,129,35.0,6,6,40,348,803,22.0,45.0,0,0,16.0,-2,55310,68,12064
8475745,141331437543,420,70514,21,16,145,83.0,1,4,21,326,699,48.0,33.0,2,0,34.0,9,58881,3786,7847
8475747,129217315002,1088,84626,8,1,89,80.0,0,0,28,0,0,10.0,54.0,0,1,92.0,-10,71066,13194,366
8475748,2019020617,7,86,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0,0,0.0,1,86,0,0
8475750,98932001119,2646,53373,5,2,37,51.0,0,0,32,0,0,14.0,27.0,0,1,71.0,9,48683,4078,612
8475752,127198295820,252,45547,12,8,76,132.0,0,0,12,5,18,28.0,15.0,0,0,42.0,11,41384,3965,198
8475753,139312416255,1311,85147,11,5,147,82.0,1,2,32,0,0,24.0,39.0,0,1,76.0,-3,76113,4527,4507
8475754,137293397506,136,76948,28,26,175,49.0,4,3,32,615,1188,26.0,52.0,0,0,44.0,6,62232,6432,8284
8475760,26247265008,65,9542,1,1,18,19.0,0,0,8,38,96,3.0,5.0,0,0,7.0,3,8271,300,971
8475762,40380417596,478,21375,1,0,22,35.0,0,0,4,0,0,2.0,16.0,0,0,30.0,-5,19583,1792,0
8475763,139312417505,276,73398,18,23,175,88.0,4,3,34,415,826,43.0,34.0,4,0,22.0,-6,58279,8315,6804
8475764,119122206943,1416,77842,20,9,117,25.0,2,6,20,0,0,21.0,31.0,0,0,58.0,0,66377,2394,9071
8475765,20190200752,190,9705,7,3,26,17.0,1,2,0,0,0,3.0,5.0,0,0,7.0,-2,8236,2,1467
8475766,107008084461,954,36952,8,6,50,131.0,0,0,65,6,12,18.0,20.0,0,2,48.0,-9,33321,3421,210
8475768,143350458359,1349,77442,35,22,162,60.0,9,11,18,9,20,50.0,29.0,0,0,28.0,3,64569,921,11952
8475772,133255357532,1452,50660,7,8,70,26.0,0,0,6,409,834,36.0,25.0,1,1,33.0,-13,41243,9293,124
8475780,135274375799,402,50015,4,6,78,192.0,0,0,47,115,249,16.0,21.0,1,0,31.0,-8,43831,5910,274
8475784,119122209912,413,58354,9,14,183,29.0,0,3,18,32,86,28.0,24.0,0,0,11.0,-22,49581,3,8770
8475786,102970054572,510,58434,16,21,106,52.0,3,3,23,70,160,32.0,16.0,1,0,23.0,13,49353,5717,3364
8475790,102970043017,1091,59254,5,4,78,89.0,0,0,95,0,0,0.0,33.0,0,1,58.0,0,52596,6271,387
8475791,131236335068,1885,74778,36,16,232,47.0,4,14,34,20,51,41.0,52.0,0,0,29.0,-14,60465,808,13505
8475792,139312417630,897,60006,14,19,117,56.0,4,2,26,6,17,28.0,22.0,0,0,17.0,-3,54563,37,5406
8475793,137293397077,1224,69585,22,14,101,39.0,3,6,45,549,1032,38.0,24.0,1,0,34.0,-5,54958,3657,10970
8475794,139312416608,1725,79278,33,17,245,90.0,3,12,22,538,925,34.0,52.0,0,0,31.0,-2,65738,2935,10605
8475795,32304325541,272,14227,0,0,14,48.0,0,0,23,0,0,4.0,8.0,0,0,12.0,-4,11658,2569,0
8475796,117103194424,754,44375,9,9,64,47.0,0,0,20,3,6,26.0,15.0,0,0,38.0,4,42215,2125,35
8475797,56532584124,504,27911,4,1,20,71.0,0,0,34,0,0,1.0,18.0,0,1,36.0,-1,25435,2461,15
8475798,127198295116,1134,67293,13,17,130,42.0,4,2,28,73,150,24.0,34.0,1,0,55.0,-4,55094,2951,9248
8475799,135274375439,804,59567,18,11,115,52.0,4,7,42,1,4,35.0,42.0,0,0,19.0,-3,51903,121,7543
8475807,96912986787,288,34836,3,4,49,91.0,0,0,17,1,7,12.0,10.0,0,0,31.0,-6,29179,5569,88
8475808,4038041484,106,1201,0,0,2,3.0,0,0,2,7,13,0.0,1.0,0,0,2.0,-2,1114,87,0
8475810,111046135343,275,65225,29,27,151,71.0,8,9,30,2,10,29.0,37.0,1,1,35.0,14,50590,5398,9237
8475820,131236335264,1365,63382,17,16,111,25.0,4,1,26,9,21,28.0,20.0,0,0,38.0,2,52948,2001,8433
8475825,10095105096,120,5436,0,1,4,15.0,0,0,2,0,0,0.0,1.0,0,0,7.0,1,4931,393,112
8475832,56532576304,56,18982,3,3,28,31.0,0,0,2,0,0,4.0,11.0,0,1,22.0,-4,16755,2184,43
8475834,133255356608,1848,54824,11,7,78,56.0,0,0,26,3,20,28.0,18.0,1,0,18.0,-12,48100,5869,855
8475841,76722780781,1064,29646,4,1,44,16.0,0,1,2,0,1,10.0,17.0,0,0,30.0,-10,27440,350,1856
8475842,18171185078,216,7434,1,1,16,13.0,0,0,0,33,72,1.0,5.0,1,0,8.0,-3,6522,219,693
8475848,119122209577,472,59863,21,22,226,53.0,1,4,29,12,29,39.0,18.0,0,0,29.0,9,52509,88,7266
8475855,139312419574,207,68753,17,12,84,125.0,0,0,20,9,26,24.0,32.0,2,0,53.0,16,58563,9755,435
8475857,6057060452,30,1996,0,0,2,2.0,0,0,0,0,0,0.0,1.0,0,0,3.0,0,1863,133,0
8475868,102970046212,2652,46393,8,0,54,145.0,0,0,32,0,0,16.0,22.0,0,1,50.0,3,39537,6683,173
8475869,24228249780,280,8982,0,0,17,24.0,0,0,0,0,0,3.0,9.0,0,0,20.0,-3,8806,166,10
8475902,16152164791,40,7063,0,0,11,21.0,0,0,4,0,0,0.0,6.0,0,0,10.0,-1,6530,183,350
8475906,117103191594,1450,77134,26,6,120,29.0,2,15,22,0,0,24.0,71.0,0,0,72.0,-10,67231,1046,8857
8475907,28266282179,322,8228,4,1,15,40.0,0,0,7,2,2,2.0,1.0,0,0,2.0,-3,7485,0,743
8475913,131236331274,3510,75711,42,21,168,56.0,6,11,27,16,46,78.0,38.0,0,1,51.0,15,58390,7518,9803
8475958,4038040680,30,973,0,0,1,3.0,0,0,0,3,6,2.0,1.0,0,0,0.0,0,973,0,0
8476043,6057061996,3,1463,1,0,4,3.0,0,0,0,5,11,0.0,0.0,0,0,0.0,1,1463,0,0
8476166,54513547713,675,22278,7,2,40,16.0,0,0,8,0,0,2.0,12.0,0,0,19.0,3,21498,599,181
8476195,8076081542,56,2661,1,0,5,3.0,0,0,4,0,0,5.0,1.0,0,0,1.0,-2,2503,0,158
8476207,30285304195,180,8784,0,0,9,7.0,0,0,4,0,0,8.0,7.0,0,0,9.0,-7,8122,616,46
8476278,54513560099,486,17746,7,3,31,43.0,0,0,10,37,66,6.0,7.0,0,0,23.0,7,17602,1,143
8476285,28266291693,121,8772,2,0,7,15.0,0,0,0,43,79,0.0,1.0,0,0,4.0,-4,8264,484,24
8476288,129217312335,768,54353,21,8,98,36.0,4,5,30,9,29,15.0,19.0,0,0,25.0,3,45792,124,8437
8476292,139312418605,966,67026,24,17,128,145.0,4,4,22,7,21,41.0,34.0,1,0,61.0,25,58075,3459,5492
8476293,12114124739,42,4187,1,1,8,3.0,0,0,2,0,0,5.0,0.0,0,0,0.0,1,4178,0,9
8476312,100951030993,1200,61893,8,1,64,113.0,0,0,37,0,0,21.0,41.0,0,1,65.0,-10,54037,7512,344
8476326,125179276906,1364,49221,9,12,64,165.0,0,0,12,0,2,24.0,11.0,2,1,44.0,-8,40520,8497,204
8476329,48456491204,360,16924,7,3,26,14.0,0,1,2,50,119,7.0,6.0,0,0,9.0,9,15251,419,1254
8476331,119122211649,961,71306,10,0,74,105.0,0,0,37,0,0,9.0,42.0,0,2,77.0,4,60519,8074,2713
8476344,16152162870,184,3006,0,2,5,6.0,2,0,2,8,22,1.0,2.0,0,0,3.0,-2,2645,0,361
8476346,141331436564,1400,78834,40,18,209,1.0,6,12,12,1,4,40.0,71.0,0,0,11.0,-10,66610,54,12170
8476356,111046129882,1100,36612,6,4,77,30.0,0,0,6,11,53,17.0,8.0,1,1,26.0,-12,31218,5299,95
8476368,10095105067,5,4346,1,1,1,5.0,0,0,0,0,0,1.0,1.0,0,0,7.0,1,4102,244,0
8476372,24228247274,276,8588,1,0,5,19.0,0,0,15,0,0,1.0,7.0,0,0,21.0,-8,8099,468,21
8476374,139312416742,414,55022,17,6,95,145.0,0,1,34,254,521,28.0,27.0,0,1,31.0,-2,48186,6727,109
8476381,52494525828,416,22554,7,3,46,74.0,1,1,33,42,93,12.0,15.0,0,0,9.0,-4,18815,233,3506
8476389,125179276406,799,62219,27,11,141,101.0,1,6,49,434,832,51.0,64.0,1,0,37.0,-8,52949,1929,7341
8476391,32304326776,336,8135,1,0,7,7.0,0,0,2,3,18,5.0,0.0,0,0,3.0,-1,7624,0,511
8476392,98932000152,2548,43987,6,4,68,137.0,0,0,23,349,649,31.0,11.0,1,1,22.0,-4,36780,6519,688
8476393,131236338303,842,52693,15,10,115,91.0,3,2,35,35,73,29.0,21.0,0,0,31.0,0,46441,57,6195
8476396,14133144931,21,2474,0,0,2,4.0,0,0,0,6,9,2.0,2.0,0,0,4.0,-1,2401,73,0
8476399,133255355375,183,66203,11,21,200,191.0,1,2,56,47,149,48.0,21.0,3,1,46.0,0,53899,10558,1746
8476400,70665719022,1820,14327,2,3,20,24.0,0,1,0,11,20,2.0,5.0,0,0,13.0,0,13982,185,160
8476404,28266286619,56,7168,1,0,14,20.0,0,0,2,4,8,1.0,0.0,0,0,4.0,-3,7161,0,7
8476406,127198296194,2394,34697,3,3,45,55.0,0,0,20,210,380,14.0,16.0,0,0,20.0,1,29288,5289,120
8476409,18171181839,180,5295,0,1,12,6.0,0,0,4,1,1,2.0,1.0,0,0,2.0,-1,5285,0,10
8476410,72684730100,828,32425,12,7,69,17.0,0,4,4,10,17,11.0,15.0,0,0,8.0,1,28303,122,4000
8476419,135274375803,554,77011,16,26,151,128.0,5,5,49,615,1149,33.0,32.0,3,3,53.0,4,60784,9076,7151
8476422,88836910184,382,47573,15,1,85,39.0,1,8,24,0,0,9.0,39.0,0,1,46.0,-6,42398,872,4303
8476428,133255357864,1188,50093,21,10,122,23.0,0,0,10,1,6,27.0,20.0,0,0,14.0,10,49505,65,523
8476429,135274376933,134,80166,8,5,98,93.0,0,0,53,0,0,21.0,70.0,0,2,117.0,8,69906,10041,219
8476430,24228241322,264,7183,2,0,7,4.0,0,0,4,2,4,6.0,2.0,0,0,3.0,1,7005,0,178
8476432,141331438055,2030,76089,13,11,179,109.0,2,2,36,643,1166,24.0,28.0,0,1,80.0,-14,61074,7550,7465
8476437,86817881023,1290,27044,8,5,38,26.0,0,0,6,120,272,13.0,5.0,0,0,8.0,7,26331,81,632
8476438,117103190877,928,58281,12,21,140,36.0,1,0,16,23,58,40.0,25.0,2,0,19.0,2,47891,6095,4295
8476439,54513549234,162,16854,4,2,34,89.0,0,1,21,2,5,3.0,4.0,0,0,3.0,-3,16016,4,834
8476440,68646691356,748,22092,1,3,26,15.0,0,0,14,25,57,11.0,7.0,0,0,18.0,-1,19585,2386,121
8476441,137293396227,816,75273,13,7,97,118.0,0,0,72,0,0,23.0,45.0,0,0,91.0,7,63748,11452,73
8476442,141331438918,1470,56714,13,8,85,37.0,0,0,6,2,5,19.0,17.0,2,0,23.0,7,46708,9882,124
8476443,24228251414,96,10006,2,0,8,24.0,0,0,4,0,0,1.0,4.0,0,0,15.0,0,9325,681,0
8476447,10095100758,90,3644,0,1,2,9.0,0,0,4,0,0,1.0,3.0,0,0,3.0,2,3491,64,89
8476448,127198291160,3402,71313,31,15,138,40.0,2,6,16,493,946,54.0,37.0,2,3,38.0,11,56659,7256,7398
8476449,78741806363,1131,32633,7,1,37,46.0,0,0,16,0,0,5.0,9.0,0,0,48.0,-3,31137,1423,73
8476453,137293398077,952,76962,52,33,210,37.0,4,21,38,0,1,30.0,59.0,0,0,19.0,26,62425,22,14515
8476454,131236335758,1430,79820,39,22,172,33.0,7,17,33,205,404,54.0,39.0,0,0,44.0,1,58540,6671,14609
8476455,109027114048,1134,64895,23,21,145,86.0,6,9,47,274,486,39.0,25.0,0,0,35.0,-2,52448,164,12283
8476456,139312417630,897,77713,55,23,152,51.0,5,24,30,24,61,42.0,70.0,0,0,26.0,5,62829,98,14786
8476457,98932014414,1078,58304,5,1,61,112.0,0,0,35,0,0,16.0,35.0,0,0,82.0,0,53505,4738,61
8476458,141331439748,210,82262,41,18,154,45.0,3,14,48,496,1044,27.0,54.0,0,1,32.0,21,60454,9411,12397
8476459,115084176138,171,73970,34,41,208,51.0,15,12,14,592,1204,42.0,43.0,3,2,49.0,9,52451,8968,12551
8476460,143350458511,3692,92887,44,29,170,34.0,10,10,45,604,1289,57.0,46.0,0,0,49.0,2,77746,1053,14088
8476461,139312417505,276,82103,37,22,185,60.0,4,9,30,542,909,40.0,36.0,0,0,26.0,21,62243,8429,11431
8476462,94893957172,564,65661,26,14,170,52.0,2,10,32,0,0,22.0,40.0,0,1,63.0,30,50180,6562,8919
8476463,139312417326,2070,89223,26,2,103,41.0,0,1,24,0,0,14.0,16.0,0,2,112.0,15,79143,8478,1602
8476466,12114121721,138,4256,2,0,7,5.0,0,2,4,0,0,1.0,1.0,0,0,0.0,-2,3683,0,573
8476467,139312416608,1725,65453,7,3,76,153.0,0,0,41,0,0,24.0,46.0,0,0,59.0,-6,63117,2241,95
8476468,139312417081,1587,83226,45,27,165,123.0,9,16,47,425,718,52.0,36.0,0,2,38.0,11,64693,2513,16020
8476469,117103191043,464,59947,14,16,155,146.0,3,1,28,4,11,47.0,27.0,3,1,25.0,2,47312,5616,7019
8476470,76722785211,1976,38751,7,1,38,62.0,0,0,29,0,0,6.0,23.0,0,0,47.0,15,33412,5254,85
8476472,125179269331,1364,94530,29,5,159,45.0,2,16,24,0,0,36.0,58.0,0,0,180.0,-17,71766,9256,13508
8476473,117103196215,928,73952,14,5,117,128.0,0,0,27,0,0,17.0,44.0,0,1,138.0,2,64129,9582,241
8476474,80760830647,982,27676,2,7,67,74.0,1,0,32,7,18,16.0,8.0,0,0,17.0,-1,25992,22,1662
8476479,143350458513,568,80276,34,13,131,119.0,1,3,32,728,1336,34.0,50.0,0,0,37.0,18,62921,10692,6663
8476480,131236335622,681,58727,14,17,98,108.0,2,2,45,22,47,25.0,28.0,4,2,47.0,-5,45959,6807,5961
8476483,131236335225,1560,70838,27,15,186,81.0,3,6,12,10,13,30.0,42.0,0,3,29.0,-5,59080,2546,9212
8476525,102970046548,357,52430,10,1,79,87.0,0,3,22,0,0,9.0,29.0,0,0,40.0,-9,47332,927,4171
8476539,133255354147,3564,68439,25,22,235,99.0,6,6,28,58,136,37.0,48.0,0,0,12.0,6,59610,48,8781
8476624,141331437480,1848,66873,18,8,102,162.0,0,2,97,393,799,44.0,23.0,0,1,66.0,-8,53872,10211,2790
8476779,119122209395,1770,53586,11,8,106,12.0,3,7,6,0,0,15.0,14.0,0,0,39.0,-7,45390,200,7996
8476792,123160253147,366,74984,40,9,144,36.0,2,26,33,0,0,22.0,48.0,0,0,48.0,-4,60423,348,14213
8476807,40380406104,20,14576,3,0,14,27.0,0,0,6,0,0,2.0,8.0,0,0,18.0,-2,14509,59,8
8476822,121141235550,1020,55276,3,6,76,147.0,0,0,14,393,700,10.0,18.0,1,0,68.0,-29,44493,10366,417
8476826,141331439300,980,59075,20,10,110,78.0,1,5,49,93,172,48.0,14.0,2,1,20.0,-5,49951,6157,2967
8476850,54513549592,783,32328,7,2,32,12.0,0,2,4,0,0,6.0,15.0,0,0,50.0,-9,27625,3308,1395
8476851,119122215488,645,43545,16,8,86,52.0,2,5,16,67,131,5.0,20.0,0,0,17.0,-5,37634,39,5872
8476853,94893956709,470,68246,24,3,123,38.0,0,7,24,0,1,17.0,42.0,0,0,67.0,6,56053,5595,6598
8476854,111046128605,1320,76123,20,2,109,34.0,1,7,34,0,0,20.0,53.0,0,2,71.0,-10,61352,8763,6008
8476856,139312417326,2070,93149,18,6,167,98.0,1,7,41,0,0,20.0,35.0,0,1,88.0,-7,77566,4586,10997
8476857,10095103182,50,2611,1,0,4,1.0,0,0,0,0,0,1.0,2.0,0,0,1.0,0,2611,0,0
8476858,40380418942,60,13546,3,1,35,38.0,0,0,2,0,2,3.0,4.0,0,0,20.0,1,13439,87,20
8476867,2019020378,6,550,1,0,0,2.0,0,0,2,0,1,0.0,0.0,0,0,0.0,1,550,0,0
8476869,135274377470,264,83177,16,8,139,103.0,0,0,45,0,0,36.0,55.0,0,2,96.0,-10,72443,10264,470
8476870,18171188995,261,6675,1,2,18,27.0,0,0,5,0,0,2.0,1.0,0,0,10.0,0,6501,160,14
8476871,139312417081,1587,68360,24,21,164,96.0,3,7,27,3,17,37.0,33.0,2,1,40.0,-4,57383,4390,6587
8476872,98932010291,196,42945,14,13,74,109.0,0,0,26,146,271,22.0,21.0,0,0,26.0,13,37583,5012,350
8476873,113065148990,1120,37289,2,5,38,14.0,0,0,14,190,425,32.0,20.0,0,0,33.0,-12,30021,6852,416
8476874,131236336190,1040,71838,13,4,80,119.0,0,0,20,0,0,22.0,57.0,0,2,110.0,0,63516,7377,945
8476875,119122212552,767,63846,12,8,104,44.0,1,1,14,0,0,41.0,54.0,0,0,53.0,-1,58802,4300,744
8476878,139312416691,483,57106,7,12,85,110.0,0,0,10,30,73,13.0,11.0,1,0,20.0,-1,48098,8837,171
8476879,113065143923,560,69018,7,1,48,92.0,0,0,20,0,0,13.0,30.0,0,0,79.0,7,59227,9541,250
8476880,137293395568,1020,74521,23,21,154,253.0,5,2,93,18,57,25.0,40.0,1,1,58.0,-3,58723,8262,7536
8476881,96912978933,1344,53122,20,16,117,29.0,2,5,16,433,790,25.0,18.0,2,0,25.0,-18,41507,4174,7441
8476882,137293396227,816,78308,48,15,182,18.0,4,17,8,26,53,44.0,44.0,1,3,30.0,20,58803,7237,12268
8476884,4038040813,38,1000,0,0,1,2.0,0,0,2,0,0,0.0,1.0,0,0,1.0,-1,1000,0,0
8476885,141331439748,210,94770,20,7,168,173.0,4,4,61,0,0,43.0,69.0,0,2,128.0,-12,76760,10509,7501
8476886,84798867955,672,42230,9,1,47,64.0,0,0,42,0,0,9.0,27.0,0,0,58.0,3,38811,3344,75
8476887,127198297238,1134,65585,27,21,198,82.0,7,7,29,1,3,58.0,45.0,0,0,27.0,-7,53276,1484,10825
8476889,133255354396,1650,62929,9,11,109,84.0,3,0,42,404,810,34.0,27.0,0,0,44.0,-6,51348,5767,5814
8476891,137293396183,408,73679,17,4,112,56.0,1,6,34,0,0,22.0,39.0,0,1,67.0,15,63228,4149,6302
8476892,129217313481,1216,88329,18,10,162,87.0,3,2,16,0,0,33.0,41.0,0,1,106.0,7,77882,7476,2971
8476894,123160248070,915,33527,8,3,49,57.0,0,1,13,9,21,8.0,24.0,0,0,20.0,3,31893,0,1634
8476897,115084169103,1083,49181,11,12,97,60.0,0,0,28,105,237,36.0,11.0,1,1,26.0,5,42904,5614,663
8476902,139312416608,1725,96913,20,3,98,89.0,1,6,12,0,0,31.0,62.0,0,3,127.0,5,76586,15724,4603
8476905,131236335318,2574,55867,15,11,73,52.0,1,1,16,233,514,37.0,22.0,2,1,32.0,24,48536,4725,2606
8476906,84798855695,168,46098,7,5,73,14.0,1,4,20,0,0,9.0,27.0,0,0,37.0,-4,39325,136,6637
8476907,102970046167,969,27399,3,7,63,82.0,0,0,33,1,4,14.0,11.0,0,0,13.0,2,27155,151,93
8476913,90855925894,1110,31444,7,5,50,52.0,0,2,8,47,100,12.0,8.0,0,0,14.0,-10,29659,528,1257
8476915,129217314195,1408,48127,4,6,69,136.0,0,0,38,34,66,15.0,36.0,0,0,30.0,-19,41626,6087,414
8476917,76722772091,76,48181,8,1,49,81.0,0,0,20,0,0,32.0,48.0,0,2,83.0,4,41701,6345,135
8476918,129217314396,448,53005,11,9,93,43.0,0,1,15,0,5,26.0,16.0,1,0,20.0,12,47896,3666,1443
8476919,143350459353,639,73229,26,11,102,44.0,1,1,20,521,1018,32.0,42.0,4,1,37.0,-6,59317,9898,4014
8476921,90855926629,540,30401,11,2,44,72.0,0,0,22,66,128,24.0,19.0,0,2,23.0,-2,26892,3464,45
8476922,8076081582,12,1807,0,0,2,3.0,0,0,4,14,19,1.0,0.0,0,0,2.0,2,1654,153,0
8476923,139312418173,69,95066,23,8,114,81.0,3,7,52,0,0,35.0,73.0,0,0,97.0,-20,76670,10154,8242
8476924,34323355282,442,14115,2,6,26,14.0,1,0,4,0,0,2.0,10.0,0,0,3.0,-1,12606,1,1508
8476925,115084169754,1026,49012,6,9,52,84.0,0,0,20,283,552,14.0,25.0,1,0,41.0,-2,40238,8043,731
8476927,139312417449,345,65460,13,9,102,83.0,0,0,25,402,890,29.0,22.0,0,2,35.0,2,55128,9866,466
8476931,133255355176,462,73374,10,3,75,91.0,0,0,41,0,0,19.0,21.0,1,0,90.0,-11,64169,9023,182
8476934,137293396227,816,53864,10,7,93,80.0,0,0,17,15,39,19.0,10.0,2,0,28.0,-4,43802,9881,181
8476941,58551601945,29,25073,5,1,25,27.0,0,0,17,0,0,5.0,12.0,0,0,39.0,-6,24121,803,149
8476947,86817887311,1118,31232,10,4,63,38.0,0,3,6,101,212,19.0,14.0,0,0,7.0,-6,29697,14,1521
8476948,30285309511,120,10387,1,1,22,25.0,0,0,0,1,4,5.0,2.0,0,0,2.0,-9,9434,0,953
8476952,92874949979,598,30752,7,4,38,57.0,0,0,37,128,272,17.0,13.0,0,0,28.0,4,29261,1201,290
8476953,6057060125,84,1042,0,0,1,1.0,0,0,5,0,0,0.0,2.0,0,0,0.0,0,951,0,91
8476958,137293396227,816,95495,30,6,145,43.0,0,3,10,0,0,81.0,49.0,0,1,107.0,30,79108,12655,3732
8476960,111046128829,980,52287,15,11,129,36.0,3,4,30,43,103,15.0,31.0,0,0,24.0,-46,45469,143,6675
8476966,6057060057,42,1651,0,1,1,1.0,0,0,4,13,20,1.0,0.0,0,0,2.0,0,1529,112,10
8476967,113065153324,448,57589,7,0,101,59.0,0,0,12,0,0,13.0,36.0,0,0,50.0,-1,56681,722,186
8476974,4038041301,10,718,0,0,2,4.0,0,0,10,0,0,0.0,0.0,0,0,1.0,-3,718,0,0
8476975,123160257879,854,47777,11,7,78,175.0,0,0,42,316,621,17.0,9.0,1,1,49.0,-1,40697,6833,247
8476979,133255355401,1084,80710,23,6,103,86.0,2,7,27,0,0,21.0,58.0,0,0,58.0,-9,69345,697,10668
8476981,52494527749,754,25052,3,1,63,68.0,0,0,17,7,19,9.0,12.0,0,0,13.0,-8,19801,2537,2714
8476983,4038040865,52,1536,1,0,2,2.0,0,0,0,0,0,1.0,1.0,0,0,3.0,0,1506,30,0
8476987,8076080544,216,3744,0,0,6,8.0,0,0,4,0,0,0.0,2.0,0,0,8.0,-2,3571,141,32
8476988,86817881762,946,34126,7,1,38,78.0,0,0,15,0,0,12.0,19.0,0,0,34.0,8,32471,1645,10
8476994,137293395438,3604,53474,17,5,132,51.0,0,1,14,26,61,30.0,20.0,0,1,26.0,1,49973,3217,284
8477003,18171184882,72,4459,0,0,6,15.0,0,0,2,1,1,0.0,2.0,0,0,1.0,-1,4459,0,0
8477010,42399427992,105,10346,3,2,12,26.0,0,0,10,33,81,8.0,1.0,0,0,9.0,-3,10258,64,24
8477015,143350459353,639,85689,27,16,173,39.0,3,1,24,29,68,52.0,40.0,0,2,35.0,-6,67478,11107,7104
8477018,131236333351,1690,71254,12,4,114,51.0,0,0,14,0,0,12.0,41.0,0,0,76.0,5,65246,5511,497
8477021,131236335301,650,57600,19,9,88,48.0,1,2,32,191,407,28.0,33.0,0,0,41.0,-2,51652,1055,4893
8477038,133255357579,66,58185,31,13,158,12.0,5,10,12,1,3,22.0,40.0,0,0,7.0,-15,48325,10,9850
8477043,22209230296,246,12609,2,1,13,2.0,0,1,0,0,0,2.0,6.0,0,0,12.0,3,10359,811,1439
8477046,70665717218,910,40166,4,1,54,24.0,0,0,10,0,0,6.0,28.0,0,0,46.0,-10,36570,3474,122
8477073,90855927116,1170,36990,5,3,51,95.0,0,0,47,0,0,5.0,26.0,0,1,43.0,-9,33894,3085,11
8477085,2019020216,23,169,0,0,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,169,0,0
8477126,16152162091,168,3222,0,0,4,10.0,0,0,2,0,1,0.0,1.0,0,0,5.0,-1,3218,0,4
8477149,70665722288,315,14730,4,2,29,74.0,0,0,33,0,1,5.0,6.0,0,0,13.0,-6,14725,0,5
8477210,10095104015,100,3671,0,1,6,14.0,0,0,7,0,0,2.0,1.0,0,0,5.0,0,3516,155,0
8477213,107008083059,1225,36771,1,5,49,51.0,0,0,14,7,18,14.0,9.0,1,0,28.0,-14,28063,8584,124
8477215,16152160562,136,10589,4,0,12,6.0,0,0,4,0,0,0.0,8.0,0,0,18.0,0,8897,1686,6
8477220,119122216307,3186,76741,24,7,112,25.0,1,6,12,0,0,33.0,39.0,0,0,91.0,11,67401,5638,3702
8477240,143350458900,1704,54630,11,8,63,189.0,0,0,14,47,103,24.0,26.0,2,2,42.0,5,44163,10093,374
8477244,82779848119,205,36332,4,2,44,74.0,0,0,12,0,0,7.0,17.0,0,0,25.0,4,33116,3142,74
