activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,5493006NTCY0P06JR884,14454,MA,25021,25021400800,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,985000.0,NA,6.750,NA,2,5279.00,NA,1164.50,,,360,NA,84,2,2,2,2,1355000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6077,37.62,136200,142,1000,587,58
2024,5493006NTCY0P06JR884,14454,MA,25025,25025170701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,305000.0,NA,6.990,NA,2,6352.00,NA,4224.50,3060.00,,360,NA,120,2,2,2,2,345000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2702,55.63,136200,56,269,570,53
2024,5493006NTCY0P06JR884,14454,MA,25021,25021417801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,305000.0,NA,7.375,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,605000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5518,18.52,136200,104,1639,2128,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021403100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1075000.0,NA,6.500,NA,2,5734.00,NA,1164.50,,,360,NA,84,2,2,2,2,2355000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7599,16.96,136200,207,2172,2209,68
2024,5493006NTCY0P06JR884,14454,MA,25025,25025060603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,795000.0,NA,6.500,NA,2,4860.28,NA,1164.50,,,360,NA,84,2,2,2,2,995000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,1502,23.3,136200,171,0,6,8
2024,5493006NTCY0P06JR884,14454,MA,25025,25025050400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,305000.0,NA,6.875,NA,3,3621.00,NA,1164.50,,,360,NA,84,2,2,2,2,515000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2372,54.05,136200,48,209,898,0
2024,5493006NTCY0P06JR884,14454,MA,25025,25025040300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,815000.0,NA,6.500,NA,2,4894.00,NA,1164.50,,,360,NA,84,2,2,2,2,905000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4525,22.52,136200,140,1230,1836,0
2024,5493006NTCY0P06JR884,14454,MA,25025,25025081400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,555000.0,NA,6.750,NA,2,4127.00,NA,1164.50,,,360,NA,84,2,2,2,2,695000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3774,68.95,136200,89,527,992,0
2024,5493006NTCY0P06JR884,14454,MA,25025,25025010702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,495000.0,NA,7.250,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,655000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2328,20.27,136200,192,717,310,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021456302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,465000.0,NA,6.750,NA,2,4072.00,NA,1164.50,,,360,NA,84,2,2,2,2,575000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5537,38.52,136200,78,1600,1943,46
2024,5493006NTCY0P06JR884,14454,MA,25021,25021417100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,235000.0,NA,6.500,NA,2,3359.50,NA,1164.50,,,360,NA,84,2,2,2,2,335000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6010,41.6,136200,85,1461,1949,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021411102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,695000.0,NA,6.500,NA,2,4756.00,NA,1164.50,,,360,NA,NA,2,2,2,2,775000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4670,10.32,136200,140,1423,1552,63
2024,5493006NTCY0P06JR884,14454,MA,25021,25021404201,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,965000.0,NA,6.250,NA,2,5429.00,NA,1164.50,,,360,NA,84,2,2,2,2,1205000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3944,15.24,136200,222,1007,1072,76
2024,5493006NTCY0P06JR884,14454,MA,25025,25025160103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,645000.0,NA,7.250,NA,2,7572.00,NA,4364.50,3200.00,,360,NA,120,2,2,2,2,805000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4646,85.32,136200,60,423,923,61
2024,5493006NTCY0P06JR884,14454,MA,25023,25023530904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,115000.0,NA,6.500,NA,2,3197.00,NA,1164.50,,,360,NA,84,2,2,2,2,755000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3256,10.66,136200,104,1187,1511,38
2024,5493006NTCY0P06JR884,14454,MA,25025,25025020101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,2215000.0,NA,6.875,NA,2,9116.00,NA,1164.50,,,360,NA,120,2,2,2,2,2955000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4235,13.98,136200,222,1111,1128,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021415101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,535000.0,NA,6.250,NA,2,4225.00,NA,1164.50,,,360,NA,84,2,2,2,2,1035000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4774,22.37,136200,147,1723,1482,44
2024,5493006NTCY0P06JR884,14454,MA,25025,25025061000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,355000.0,NA,6.500,NA,2,2702.00,NA,1164.50,,,360,NA,84,2,2,2,2,575000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2416,51.66,136200,56,531,865,72
2024,5493006NTCY0P06JR884,14454,MA,25021,25021404202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1295000.0,NA,6.250,NA,2,5430.00,NA,1164.50,,,360,NA,84,2,2,2,2,1625000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5040,30.06,136200,193,1136,1260,71
2024,5493006NTCY0P06JR884,14454,MA,25025,25025070502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,345000.0,NA,6.625,NA,3,3724.00,NA,1164.50,,,180,NA,NA,2,2,2,2,435000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3393,54.49,136200,33,598,1253,77
2024,5493006NTCY0P06JR884,14454,MA,25025,25025160103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,705000.0,NA,6.250,NA,2,4695.75,NA,1164.50,,,360,NA,84,2,2,2,2,785000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4646,85.32,136200,60,423,923,61
2024,5493006NTCY0P06JR884,14454,MA,25025,25025130101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,525000.0,NA,6.125,NA,2,8173.25,NA,5124.50,3960.00,,360,NA,84,2,2,2,2,665000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6048,24.93,136200,147,1856,2230,69
2024,5493006NTCY0P06JR884,14454,MA,25025,25025000506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,425000.0,NA,6.875,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,605000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2895,30.92,136200,73,226,183,68
2024,5493006NTCY0P06JR884,14454,MA,25025,25025000302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,265000.0,NA,6.625,NA,2,3850.25,NA,1164.50,,,360,NA,84,2,2,2,2,415000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3072,34.18,136200,82,629,1179,68
2024,5493006NTCY0P06JR884,14454,MA,25023,25023507101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,605000.0,NA,5.875,NA,2,4955.00,NA,1164.50,,,360,NA,84,2,2,2,2,1105000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5589,7.19,136200,152,1735,1763,42
2024,5493006NTCY0P06JR884,14454,MA,25021,25021403502,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1115000.0,NA,5.875,NA,3,5755.75,NA,1164.50,,,360,NA,84,2,2,2,2,1235000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4280,25.4,136200,180,1279,1474,47
2024,5493006NTCY0P06JR884,14454,MA,25021,25021440102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,305000.0,NA,5.750,NA,2,3558.25,NA,1164.50,,,360,NA,84,2,2,2,2,385000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3337,12.11,136200,99,802,1026,50
2024,5493006NTCY0P06JR884,14454,MA,25025,25025110501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,505000.0,NA,4.990,NA,2,14170.75,NA,11164.50,10000.00,,360,NA,84,2,2,2,2,1105000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3302,32.25,136200,111,866,1341,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021400202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,1475000.0,NA,6.125,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,2105000,1,3,3,5,3,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3625,47.92,136200,82,397,707,66
2024,5493006NTCY0P06JR884,14454,MA,25021,25021410300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,495000.0,NA,5.750,NA,2,4152.75,NA,1164.50,,,360,NA,84,2,2,2,2,695000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4947,16.47,136200,108,1352,1449,30
2024,5493006NTCY0P06JR884,14454,MA,25021,25021416300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1125000.0,NA,5.750,NA,2,5862.75,NA,1164.50,,,360,NA,84,2,2,2,2,1405000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5005,29.39,136200,166,1223,1480,0
2024,5493006NTCY0P06JR884,14454,MA,25025,25025120301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,705000.0,NA,5.625,NA,2,4807.75,NA,1164.50,,,360,NA,84,2,2,2,2,1295000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5120,55.59,136200,110,1038,1763,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021404302,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1105000.0,NA,5.625,NA,2,5904.00,NA,1164.50,,,360,NA,84,2,2,2,2,3075000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3825,29.1,136200,196,1000,1218,66
2024,5493006NTCY0P06JR884,14454,MA,25023,25023505102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,425000.0,NA,5.875,NA,3,4123.00,NA,1164.50,,,360,NA,84,2,2,2,2,475000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5317,5.91,136200,144,1705,1865,58
2024,5493006NTCY0P06JR884,14454,MA,25025,25025120400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,705000.0,NA,5.990,NA,2,4670.25,NA,1164.50,,,360,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6006,27.59,136200,146,1503,1816,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021422202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,535000.0,NA,6.125,NA,2,9434.50,NA,6474.50,5310.00,,360,NA,84,2,2,2,2,595000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6961,21.09,136200,95,1921,1854,52
2024,5493006NTCY0P06JR884,14454,MA,25025,25025170102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,445000.0,NA,5.500,NA,2,13072.75,NA,9964.50,8800.00,,360,NA,84,2,2,2,2,865000,1,1,3,5,2,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5015,62.55,136200,72,1054,1363,69
2024,5493006NTCY0P06JR884,14454,MA,25023,25023502101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,535000.0,NA,5.990,NA,2,4523.75,NA,1164.50,,,360,NA,84,2,2,2,2,595000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6196,22.19,136200,86,1431,1892,69
2024,5493006NTCY0P06JR884,14454,MA,25023,25023544200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,415000.0,NA,6.250,NA,2,4008.75,NA,1164.50,,,360,NA,84,2,2,2,2,535000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6075,8.66,136200,71,2266,2742,37
2024,5493006NTCY0P06JR884,14454,MA,25025,25025110104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,465000.0,NA,5.990,NA,2,3953.25,NA,1164.50,,,360,NA,84,2,2,2,2,545000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2177,80.11,136200,41,245,492,0
2024,5493006NTCY0P06JR884,14454,MA,25023,25023503102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,925000.0,NA,6.125,NA,2,5405.25,NA,1164.50,,,360,NA,84,2,2,2,2,1025000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7428,7.36,136200,138,1941,2098,47
2024,5493006NTCY0P06JR884,14454,MA,25025,25025020101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1045000.0,NA,6.500,NA,2,5359.00,NA,1164.50,,,360,NA,84,2,2,2,2,1165000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4235,13.98,136200,222,1111,1128,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021416101,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,885000.0,NA,6.250,NA,2,4987.00,NA,1164.50,,,360,NA,NA,2,2,2,2,1105000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6274,18.89,136200,173,1459,1676,62
2024,5493006NTCY0P06JR884,14454,MA,25025,25025051200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,965000.0,NA,5.990,NA,2,5352.75,NA,1164.50,,,360,NA,84,2,2,2,2,1075000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3454,41.6,136200,87,415,1075,0
2024,5493006NTCY0P06JR884,14454,MA,25021,25021405100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1035000.0,NA,6.125,NA,3,5603.00,NA,1164.50,,,360,NA,84,2,2,2,2,1295000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5923,19.2,136200,222,1905,2110,52
2024,5493006NTCY0P06JR884,14454,MA,25025,25025060800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,485000.0,NA,6.125,NA,3,4100.25,NA,1164.50,,,360,NA,84,2,2,2,2,605000,1,2,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4859,13.54,136200,161,1173,1747,64
2024,5493006NTCY0P06JR884,14454,MA,25023,25023522102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,435000.0,NA,6.625,NA,2,4265.25,NA,1164.50,,,360,NA,120,2,2,2,2,795000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6038,7.3,136200,108,1987,2228,43
2024,5493006NTCY0P06JR884,14454,MA,25021,25021402101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,1,375000.0,NA,6.750,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,545000,1,3,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3593,20.73,136200,133,1122,1427,74
2024,5493006NTCY0P06JR884,14454,MA,25025,25025060301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,545000.0,NA,6.125,NA,2,4132.20,NA,1164.50,,,360,NA,84,2,2,2,2,745000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3609,6.68,136200,139,885,1562,0
