,ORIGIN,DEST,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH,iata_x,name_x,city_x,country_x,lat_x,lon_x,tz_x,iata_y,name_y,city_y,subd_y,country_y,lat_y,lon_y,tz_y,passlog
9355,SLN,HYS,250.0,5997.0,74385,61275,3145,30,SLN,Salina Regional Airport,Salina,US,38.79061111,-97.65222222,America/Chicago,HYS,Hays Regional Airport,Hays,Kansas,US,38.84222222,-99.27316667,America/Chicago,8.69901462316851
9356,SLN,ORD,225.0,7131.0,119016,111440,5032,36,SLN,Salina Regional Airport,Salina,US,38.79061111,-97.65222222,America/Chicago,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,8.872206756028303
9357,SLN,PAH,3.0,1.0,14877,14006,629,1,SLN,Salina Regional Airport,Salina,US,38.79061111,-97.65222222,America/Chicago,PAH,Barkley Regional Airport,Paducah,Kentucky,US,37.06028833,-88.77295917,America/Chicago,0.0
9358,SMF,ABQ,3.0,431.0,44679,30420,2010,19,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,ABQ,Albuquerque International Sunport Airport,Albuquerque,New Mexico,US,35.03893156,-106.6082622,America/Denver,6.066108090103747
9359,SMF,ACV,2.0,55.0,29786,20314,1304,2,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,ACV,California Redwood Coast-Humboldt County Airport,Arcata/Eureka,California,US,40.97782639,-124.1084692,America/Los_Angeles,4.007333185232471
9360,SMF,AMA,2.0,309.0,29786,20558,1226,14,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,AMA,Rick Husband Amarillo International Airport,Amarillo,Texas,US,35.21936111,-101.7059167,America/Chicago,5.733341276897746
9361,SMF,ATL,564.0,93873.0,178716,124764,9568,46,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,11.449698083912718
9362,SMF,AUS,312.0,41873.0,193609,135499,8051,60,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,AUS,Austin-Bergstrom International Airport,Austin,Texas,US,30.19452722,-97.66987611,America/Chicago,10.642396506792736
9363,SMF,BFF,1.0,164.0,14893,10558,888,8,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,BFF,Western Nebraska Regional/William B Heilig Field,Scottsbluff,Nebraska,US,41.87402778,-103.5956389,America/Denver,5.099866427824199
9364,SMF,BOI,354.0,43636.0,282967,203547,12443,83,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,BOI,Boise Air Trml/Gowen Field,Boise,Idaho,US,43.56436111,-116.2228611,America/Boise,10.683637776717648
9365,SMF,BOS,103.0,13422.0,148930,107210,7045,68,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,42.36294444,-71.00638889,America/New_York,9.504650430718184
9366,SMF,BUR,2421.0,191289.0,312753,226800,14222,86,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,BUR,Bob Hope Airport,Burbank,California,US,34.20069444,-118.3586667,America/Los_Angeles,12.161540652468233
9367,SMF,CLT,126.0,20327.0,119144,88456,5274,37,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,CLT,Charlotte/Douglas International Airport,Charlotte,North Carolina,US,35.21375,-80.94905556,America/New_York,9.919705330558962
9368,SMF,COS,3.0,393.0,44679,33327,1924,17,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,COS,City Of Colorado Springs Municipal Airport,Colorado Springs,Colorado,US,38.80581667,-104.7007764,America/Denver,5.973809611869261
9369,SMF,DAL,254.0,37468.0,253181,191403,11782,70,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,DAL,Dallas Love Field,Dallas,Texas,US,32.84594472,-96.85087667,America/Chicago,10.531242514329021
9370,SMF,DEN,2180.0,302819.0,1325477,1004988,63577,386,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,12.62089054626512
9371,SMF,DFW,859.0,148445.0,193609,146874,8662,66,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,11.907969798250475
9372,SMF,DSM,2.0,281.0,29786,22846,1388,6,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,DSM,Des Moines International Airport,Des Moines,Iowa,US,41.53397278,-93.66307222,America/Chicago,5.638354669333745
9375,SMF,EWR,220.0,28622.0,268074,209124,12936,81,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,EWR,Newark Liberty International Airport,Newark,New Jersey,US,40.69247983,-74.16868678,America/New_York,10.261930931870822
9376,SMF,FAT,3.0,28.0,44679,34914,1975,6,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,FAT,Fresno Yosemite International Airport,Fresno,California,US,36.77655556,-119.7188333,America/Los_Angeles,3.332204510175204
9377,SMF,GEG,319.0,41540.0,208502,166376,8863,56,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,GEG,Spokane International Airport,Spokane,Washington,US,47.61902778,-117.5352222,America/Los_Angeles,10.634412097430104
9378,SMF,GJT,3.0,329.0,44679,35763,2259,20,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,GJT,Grand Junction Regional Airport,Grand Junction,Colorado,US,39.12241667,-108.52675,America/Denver,5.796057750765372
9379,SMF,GRR,1.0,175.0,14893,11986,888,4,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,GRR,Gerald R Ford International Airport,Grand Rapids,Michigan,US,42.88083333,-85.52280556,America/New_York,5.1647859739235145
9380,SMF,HDN,2.0,280.0,29786,24188,1224,14,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,HDN,Yampa Valley Airport,Hayden,Colorado,US,40.48119444,-107.2176667,America/Denver,5.634789603169249
9381,SMF,HNL,244.0,38615.0,163823,133903,7426,53,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,HNL,Daniel K Inouye International Airport,Honolulu,Hawaii,US,21.31781722,-157.9202275,Pacific/Honolulu,10.561396081003364
9382,SMF,HOU,192.0,26198.0,208502,170674,9028,50,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,HOU,William P Hobby Airport,Houston,Texas,US,29.64579983,-95.27723158,America/Chicago,10.173438350957595
9383,SMF,IAD,181.0,26866.0,342539,282072,17072,123,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,IAD,Washington Dulles International Airport,Washington,Dist. Of Columbia,US,38.94744444,-77.45994444,America/New_York,10.198616825622958
9384,SMF,IAH,266.0,39733.0,506362,417044,24941,148,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,IAH,George Bush Intcntl/Houston Airport,Houston,Texas,US,29.98443528,-95.3414425,America/Chicago,10.589937355648342
9385,SMF,IND,4.0,504.0,59572,49356,2686,20,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,IND,Indianapolis International Airport,Indianapolis,Indiana,US,39.71730556,-86.29463889,America/New_York,6.222576268071369
9386,SMF,JFK,187.0,29341.0,223395,187170,10538,80,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,JFK,John F Kennedy International Airport,New York,New York,US,40.63992778,-73.7786925,America/New_York,10.286741134279072
9387,SMF,KOA,64.0,9299.0,119144,102064,5136,38,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,KOA,Ellison Onizuka Kona International At Keahole Airport,Kailua/Kona,Hawaii,US,19.73876583,-156.0456314,Pacific/Honolulu,9.137662146478197
9388,SMF,LAS,2887.0,370549.0,982938,850674,46347,308,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,36.08004389,-115.1522347,America/Los_Angeles,12.822740968684728
9389,SMF,LAX,3482.0,260885.0,848901,734844,38291,260,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,LAX,Los Angeles International Airport,Los Angeles,California,US,33.94249639,-118.4080486,America/Los_Angeles,12.471834976179569
9390,SMF,LBB,1.0,9.0,14893,12896,612,8,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,LBB,Lubbock Preston Smith International Airport,Lubbock,Texas,US,33.66366667,-101.8205556,America/Chicago,2.1972245773362196
9391,SMF,LGB,1033.0,108169.0,297860,259080,13160,82,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,LGB,Long Beach (Daugherty Field) Airport,Long Beach,California,US,33.81792972,-118.1518906,America/Los_Angeles,11.591450097874198
9392,SMF,MDW,189.0,30043.0,327646,291104,15072,103,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MDW,Chicago Midway International Airport,Chicago,Illinois,US,41.78597222,-87.75241667,America/Chicago,10.310384967735917
9393,SMF,MFR,1.0,66.0,14893,13264,673,2,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MFR,Rogue Valley International - Medford Airport,Medford,Oregon,US,42.37496472,-122.8732875,America/Los_Angeles,4.189654742026425
9394,SMF,MKE,1.0,45.0,14893,13342,622,1,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MKE,General Mitchell International Airport,Milwaukee,Wisconsin,US,42.94693194,-87.89706444,America/Chicago,3.8066624897703196
9395,SMF,MSN,1.0,172.0,14893,13485,888,2,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MSN,Dane County Regional/Truax Field,Madison,Wisconsin,US,43.13987914,-89.33750447,America/Chicago,5.147494476813453
9396,SMF,MSP,319.0,45750.0,253181,229279,12169,76,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,Minnesota,US,44.88197222,-93.22177778,America/Chicago,10.730947070703667
9397,SMF,MSY,1.0,59.0,14893,13495,622,4,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MSY,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,US,29.99327778,-90.25902778,America/Chicago,4.07753744390572
9398,SMF,MTJ,1.0,142.0,14893,13502,612,4,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,MTJ,Montrose Regional Airport,Montrose,Colorado,US,38.50980556,-107.89425,America/Denver,4.955827057601261
9399,SMF,OAK,2.0,119.0,29786,27592,1285,7,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,OAK,Metro Oakland International Airport,Oakland,California,US,37.72125,-122.2211389,America/Los_Angeles,4.77912349311153
9400,SMF,OGG,282.0,40633.0,193609,179790,9102,58,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,OGG,Kahului Airport,Kahului,Hawaii,US,20.89864861,-156.4304586,Pacific/Honolulu,10.612335823322157
9401,SMF,OKC,2.0,176.0,29786,27702,1236,4,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,OKC,Will Rogers World Airport,Oklahoma City,Oklahoma,US,35.39307403,-97.60076172,America/Chicago,5.170483995038151
9402,SMF,ONT,1385.0,144421.0,476576,444512,22042,128,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,ONT,Ontario International Airport,Ontario,California,US,34.05601417,-117.6011875,America/Los_Angeles,11.88048792422992
9403,SMF,ORD,631.0,93814.0,625506,585060,30473,192,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,11.44906937758843
9404,SMF,PDX,709.0,82125.0,402111,379539,17879,123,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,PDX,Portland International Airport,Portland,Oregon,US,45.58870886,-122.5968694,America/Los_Angeles,11.315997755786912
9405,SMF,PHX,1930.0,241008.0,1042510,987490,47620,290,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,PHX,Phoenix Sky Harbor International Airport,Phoenix,Arizona,US,33.43427778,-112.0115833,America/Phoenix,12.392585406942596
9406,SMF,PSP,381.0,33352.0,134037,128358,5510,37,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,PSP,Palm Springs International Airport,Palm Springs,California,US,33.82966667,-116.5066944,America/Los_Angeles,10.414873019560632
9407,SMF,RDU,1.0,78.0,14893,14492,614,5,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,RDU,Raleigh-Durham International Airport,Raleigh/Durham,North Carolina,US,35.87763889,-78.78747222,America/New_York,4.356708826689592
9408,SMF,RNO,10.0,1106.0,134037,131130,5938,40,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,RNO,Reno/Tahoe International Airport,Reno,Nevada,US,39.49911111,-119.7681111,America/Los_Angeles,7.00850518208228
9409,SMF,SAN,4240.0,416934.0,476576,469728,21896,144,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SAN,San Diego International Airport,San Diego,California,US,32.73356278,-117.1896633,America/Los_Angeles,12.94068321487309
9410,SMF,SAT,1.0,135.0,14893,14683,612,8,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SAT,San Antonio International Airport,San Antonio,Texas,US,29.53395833,-98.46905694,America/Chicago,4.90527477843843
9411,SMF,SBA,88.0,8716.0,44679,44067,1836,21,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SBA,Santa Barbara Municipal Airport,Santa Barbara,California,US,34.42619136,-119.8414927,America/Los_Angeles,9.072915696064511
9412,SMF,SEA,1855.0,169289.0,461683,457157,20484,159,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SEA,Seattle-Tacoma International Airport,Seattle,Washington,US,47.44988889,-122.3117778,America/Los_Angeles,12.039362592590399
9413,SMF,SFO,735.0,39897.0,312753,310191,14010,85,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SFO,San Francisco International Airport,San Francisco,California,US,37.61880556,-122.3754167,America/Los_Angeles,10.594056412081272
9414,SMF,SLC,1378.0,140004.0,789329,788057,36060,228,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SLC,Salt Lake City International Airport,Salt Lake City,Utah,US,40.78839333,-111.9777733,America/Denver,11.849426272611858
9415,SMF,SNA,1715.0,188395.0,461683,462148,20970,134,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,SNA,John Wayne/Orange County Airport,Santa Ana,California,US,33.67566194,-117.8682331,America/Los_Angeles,12.146296101494094
9416,SMF,STL,128.0,17589.0,208502,210224,9256,54,SMF,Sacramento International Airport,Sacramento,US,38.69544444,-121.5907778,America/Los_Angeles,STL,St Louis Lambert International Airport,St Louis,Missouri,US,38.74869822,-90.37002572,America/Chicago,9.775028985632325
9417,SMX,AZA,24.0,2367.0,74525,52330,3478,12,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,US,34.89994444,-120.4580833,America/Los_Angeles,AZA,Phoenix-Mesa Gateway Airport,Phoenix,Arizona,US,33.30782389,-111.6554592,America/Phoenix,7.769378609513984
9418,SMX,LAS,67.0,8132.0,238480,206224,11136,72,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,US,34.89994444,-120.4580833,America/Los_Angeles,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,36.08004389,-115.1522347,America/Los_Angeles,9.003562174748238
9419,SNA,ABI,4.0,657.0,29816,20272,1228,9,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ABI,Abilene Regional Airport,Abilene,Texas,US,32.41133333,-99.68188889,America/Chicago,6.48768401848461
9420,SNA,ABQ,5.0,621.0,74540,50700,3068,24,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ABQ,Albuquerque International Sunport Airport,Albuquerque,New Mexico,US,35.03893156,-106.6082622,America/Denver,6.431331081933479
9421,SNA,AMA,1.0,83.0,14908,10279,614,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,AMA,Rick Husband Amarillo International Airport,Amarillo,Texas,US,35.21936111,-101.7059167,America/Chicago,4.418840607796598
9422,SNA,ASE,71.0,1984.0,44724,31116,1893,6,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ASE,Aspen-Pitkin County/Sardy Field,Aspen,Colorado,US,39.22188889,-106.8682222,America/Denver,7.592870287844818
9423,SNA,ATL,520.0,88896.0,119264,83176,4976,36,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,11.395222426114016
9424,SNA,AUS,401.0,50834.0,477056,333536,21168,169,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,AUS,Austin-Bergstrom International Airport,Austin,Texas,US,30.19452722,-97.66987611,America/Chicago,10.836320701029594
9425,SNA,AZA,68.0,8097.0,119264,83728,5552,36,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,AZA,Phoenix-Mesa Gateway Airport,Phoenix,Arizona,US,33.30782389,-111.6554592,America/Phoenix,8.999248901686114
9426,SNA,BFI,1.0,107.0,14908,10559,622,6,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BFI,Boeing Field/King County International Airport,Seattle,Washington,US,47.52997222,-122.3019444,America/Los_Angeles,4.672828834461906
9427,SNA,BHM,1.0,167.0,14908,10599,622,7,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,Alabama,US,33.56388889,-86.75230556,America/Chicago,5.117993812416755
9428,SNA,BNA,244.0,32331.0,134172,96237,5508,44,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,10.383781801264941
9429,SNA,BOI,70.0,11387.0,178896,128556,8369,46,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BOI,Boise Air Trml/Gowen Field,Boise,Idaho,US,43.56436111,-116.2228611,America/Boise,9.340227632810604
9430,SNA,BOS,1.0,42.0,14908,10721,622,1,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,42.36294444,-71.00638889,America/New_York,3.7376696182833684
9431,SNA,BUF,4.0,491.0,29816,21584,1224,13,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BUF,Buffalo Niagara International Airport,Buffalo,New York,US,42.94042722,-78.73056972,America/New_York,6.19644412779452
9432,SNA,BZN,1.0,132.0,14908,10849,612,1,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,BZN,Bozeman Yellowstone International Airport,Bozeman,Montana,US,45.77723578,-111.1502603,America/Denver,4.882801922586371
9433,SNA,CHA,2.0,330.0,29816,21960,1244,14,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,CHA,Lovell Field,Chattanooga,Tennessee,US,35.03519444,-85.20355556,America/New_York,5.799092654460526
9434,SNA,CLE,5.0,553.0,44724,33126,1836,18,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,CLE,Cleveland-Hopkins International Airport,Cleveland,Ohio,US,41.40940694,-81.85469111,America/New_York,6.315358001522335
9435,SNA,CLL,1.0,116.0,14908,11049,614,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,CLL,Easterwood Field,College Station,Texas,US,30.58804189,-96.36254444,America/Chicago,4.7535901911063645
9436,SNA,COS,5.0,717.0,59632,44436,2616,28,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,COS,City Of Colorado Springs Municipal Airport,Colorado Springs,Colorado,US,38.80581667,-104.7007764,America/Denver,6.57507584059962
9437,SNA,DAL,226.0,28296.0,149080,112590,6124,40,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,DAL,Dallas Love Field,Dallas,Texas,US,32.84594472,-96.85087667,America/Chicago,10.250475730885316
9438,SNA,DEN,2581.0,339982.0,998836,756564,45686,294,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,12.73664795401444
9439,SNA,DFW,1977.0,275282.0,178896,135576,8040,57,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,12.525551305774815
9440,SNA,DSM,42.0,6414.0,104356,79961,4696,40,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,DSM,Des Moines International Airport,Des Moines,Iowa,US,41.53397278,-93.66307222,America/Chicago,8.7662383802531
9441,SNA,DTW,11.0,1471.0,29816,22866,1244,12,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,DTW,Detroit Metro Wayne County Airport,Detroit,Michigan,US,42.21244444,-83.35338889,America/New_York,7.293697720601438
9442,SNA,ELP,1.0,106.0,14908,11540,614,2,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ELP,El Paso International Airport,El Paso,Texas,US,31.80733333,-106.3763611,America/Denver,4.663439094112067
9443,SNA,EUG,61.0,8543.0,193804,150839,9050,61,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,EUG,Mahlon Sweet Field,Eugene,Oregon,US,44.12458333,-123.2119722,America/Los_Angeles,9.052867513151618
9444,SNA,EWR,627.0,68085.0,178896,139416,7352,52,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,EWR,Newark Liberty International Airport,Newark,New Jersey,US,40.69247983,-74.16868678,America/New_York,11.128512203558676
9445,SNA,FSD,68.0,10151.0,208712,164850,9740,57,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,FSD,Joe Foss Field,Sioux Falls,South Dakota,US,43.58201806,-96.741925,America/Chicago,9.225327501784431
9446,SNA,GEG,44.0,6754.0,163988,130724,7654,56,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,GEG,Spokane International Airport,Spokane,Washington,US,47.61902778,-117.5352222,America/Los_Angeles,8.817890200945513
9447,SNA,GJT,17.0,1289.0,104356,83447,4660,23,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,GJT,Grand Junction Regional Airport,Grand Junction,Colorado,US,39.12241667,-108.52675,America/Denver,7.161622002939187
9448,SNA,GRR,1.0,111.0,14908,11986,612,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,GRR,Gerald R Ford International Airport,Grand Rapids,Michigan,US,42.88083333,-85.52280556,America/New_York,4.709530201312334
9449,SNA,HNL,239.0,21994.0,134172,109557,5510,37,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,HNL,Daniel K Inouye International Airport,Honolulu,Hawaii,US,21.31781722,-157.9202275,Pacific/Honolulu,9.99852496787088
9450,SNA,HOU,136.0,16706.0,104356,85337,4286,25,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,HOU,William P Hobby Airport,Houston,Texas,US,29.64579983,-95.27723158,America/Chicago,9.723523215315852
9451,SNA,IAD,2.0,183.0,29816,24528,1234,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,IAD,Washington Dulles International Airport,Washington,Dist. Of Columbia,US,38.94744444,-77.45994444,America/New_York,5.209486152841421
9452,SNA,IAH,891.0,111136.0,402516,331182,17387,117,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,IAH,George Bush Intcntl/Houston Airport,Houston,Texas,US,29.98443528,-95.3414425,America/Chicago,11.6185099555438
9453,SNA,ICT,2.0,229.0,29816,24556,1313,12,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,ICT,Wichita Dwight D Eisenhower Ntl Airport,Wichita,Kansas,US,37.6499525,-97.43304278,America/Chicago,5.43372200355424
9454,SNA,IDA,29.0,4557.0,89448,73680,4172,37,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,IDA,Idaho Falls Regional Airport,Idaho Falls,Idaho,US,43.51367333,-112.0708203,America/Boise,8.424419791263883
9455,SNA,IND,1.0,140.0,14908,12339,838,8,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,IND,Indianapolis International Airport,Indianapolis,Indiana,US,39.71730556,-86.29463889,America/New_York,4.941642422609304
9456,SNA,JFK,231.0,18232.0,119264,99824,5592,36,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,JFK,John F Kennedy International Airport,New York,New York,US,40.63992778,-73.7786925,America/New_York,9.81093357092552
9457,SNA,LAS,3227.0,379567.0,1058468,915119,49186,321,SNA,John Wayne/Orange County Airport,Santa Ana,US,33.67566194,-117.8682331,America/Los_Angeles,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,36.08004389,-115.1522347,America/Los_Angeles,12.846786408324633
